;open;high;low;close;1h_chg%;24h_chg%;next_1h_chg;next_1h_high%;next_3h_high%;next_24h_chg;volume;qav;num_trades;taker_base_vol;taker_quote_vol;taker%;open_interest;oi_24h_chg%;oi_7d_chg%;%_long;%L_24h_chg%;%L_7d_chg%;fundings;fund_24h_chg;fund_7d_chg;liquidations_long;liquidations_short
21/11/2023 03:00;37452,33;37555,99;37399,99;37464,86;0,03%;0,69%;-0,20%;0,04%;0,04%;-3,12%;827,17777;31007986,89;37939;389,89085;14615421,28;47%;84574,822;3,97%;3,59%;44,57;-6,66%;-15,04%;0,01;0,00%;-0,74%;1162,0474;1162,0474
21/11/2023 04:00;37464,86;37480,17;37388;37389,98;-0,20%;0,69%;-0,09%;0,02%;0,06%;-2,70%;439,33359;16448735,91;25200;208,87873;7820426,566;48%;84519,647;4,14%;3,91%;44,69;-6,80%;-15,25%;0,01;0,00%;-0,74%;1721,0072;1721,0072
21/11/2023 05:00;37389,99;37398,81;37316;37355,89;-0,09%;0,47%;0,04%;0,15%;0,17%;-2,51%;676,29647;25266309,67;35850;262,14138;9793010,652;39%;83939,064;3,00%;3,48%;44,63;-6,06%;-15,15%;0,01;0,00%;-0,74%;80690,6819;80690,6819
21/11/2023 06:00;37355,9;37411,1;37322;37369,98;0,04%;0,34%;-0,24%;0,00%;0,13%;-2,71%;544,79359;20361908,51;25992;281,14857;10508127,45;52%;83534,402;2,26%;3,20%;45,33;-4,71%;-14,07%;0,01;0,00%;-0,74%;#N/A;#N/A
21/11/2023 07:00;37369,98;37369,99;37241,25;37279,91;-0,24%;0,42%;0,34%;0,37%;0,37%;-2,05%;857,67782;31982373,51;41181;349,39708;13028101,25;41%;83737,395;2,31%;3,18%;45,86;-4,70%;-12,03%;0,01;0,00%;-0,74%;429103,1355;429103,1355
21/11/2023 08:00;37279,91;37418;37270,25;37407,62;0,34%;0,58%;-0,25%;0,00%;0,00%;-2,59%;635,28673;23721401,86;29842;343,80059;12837345,45;54%;84197,629;2,91%;3,65%;45,75;-4,93%;-12,27%;0,01;0,00%;-0,64%;0;0
21/11/2023 09:00;37407,63;37407,63;37312;37314,01;-0,25%;0,06%;0,08%;0,25%;0,25%;-2,02%;557,75322;20840338,15;28077;221,45349;8274167,507;40%;84127,734;2,40%;3,04%;46,02;-4,54%;-10,64%;0,01;0,00%;-0,64%;#N/A;#N/A
21/11/2023 10:00;37314,01;37406,91;37312,28;37345,62;0,08%;0,53%;-0,46%;0,03%;0,03%;-1,75%;647,08581;24180588,86;28003;291,97403;10909366,33;45%;84433,366;3,76%;3,22%;45,94;-5,18%;-11,02%;0,01;0,00%;-0,64%;112,1037;112,1037
21/11/2023 11:00;37345,63;37356,87;37150;37174,97;-0,46%;0,09%;0,02%;0,15%;0,15%;-1,37%;1039,60561;38702516,4;48582;429,59074;15991532,25;41%;84406,653;2,86%;2,43%;46,03;-5,21%;-12,49%;0,01;0,00%;-0,64%;161997,462;161997,462
21/11/2023 12:00;37174,97;37229,97;37112,19;37184;0,02%;0,24%;-0,46%;0,04%;0,04%;-1,94%;1005,12665;37365359,62;45854;477,73454;17760272,06;48%;84922,318;3,90%;2,45%;46,07;-5,90%;-14,14%;0,01;0,00%;-0,64%;53947,25;53947,25
21/11/2023 13:00;37184;37199,93;37000;37011,88;-0,46%;-1,07%;-1,02%;0,01%;0,69%;-1,23%;1600,1425;59366702,69;57456;670,79309;24885957,75;42%;85190,022;3,42%;2,86%;46,99;-4,02%;-13,62%;0,01;0,00%;-0,64%;185395,1904;185395,1904
21/11/2023 14:00;37011,88;37015,93;36450;36635,97;-1,02%;-2,20%;0,93%;1,51%;2,36%;-0,11%;4850,9775;178329428,8;150708;2127,56845;78186375,43;44%;85706,809;2,91%;2,98%;47,14;-2,86%;-12,44%;0,01;0,00%;-0,64%;4065049,659;4065049,659
21/11/2023 15:00;36635,97;37190,67;36250;36975,04;0,93%;-0,70%;0,59%;0,79%;1,42%;-1,56%;8106,67553;296914557,2;246936;4034,64999;147774190,7;50%;83349,785;0,73%;3,63%;51,24;7,85%;-3,30%;0,01;0,00%;-0,64%;2083665,917;2083665,917
21/11/2023 16:00;36975,03;37267;36755;37194,8;0,59%;-1,02%;-0,79%;0,82%;0,82%;-1,92%;3048,92805;112797893,2;125305;1512,0958;55948432,61;50%;83065,7;-0,13%;2,79%;51,92;9,26%;-5,39%;0,01;0,00%;-0,45%;489897,66;489897,66
21/11/2023 17:00;37194,8;37500;36580;36901,99;-0,79%;-1,67%;-0,05%;0,20%;0,73%;-1,17%;4608,72299;171046684,5;191067;2275,43409;84473537,18;49%;81814,02;-2,10%;1,80%;50,52;8,34%;-7,68%;0,01;0,00%;-0,45%;1035241,912;1035241,912
21/11/2023 18:00;36901,99;36974,41;36700;36883,25;-0,05%;-1,83%;0,26%;0,63%;0,78%;-0,80%;2374,91675;87503473,14;121744;1141,30403;42048613;48%;81820,876;-2,19%;6,25%;48,82;5,15%;-9,71%;0,01;0,00%;-0,45%;290424,7351;290424,7351
21/11/2023 19:00;36883,25;37115,99;36752,52;36980;0,26%;-1,51%;-0,12%;0,51%;0,51%;0,59%;1514,28001;55981857,07;91507;734,65328;27159698,24;49%;81786,499;-1,93%;5,46%;49,01;6,78%;-11,92%;0,01;0,00%;-0,45%;17422,2429;17422,2429
21/11/2023 20:00;36979,99;37170;36835,01;36935,9;-0,12%;-1,28%;-0,28%;0,24%;0,24%;0,96%;1773,88187;65627505,06;92989;875,90833;32406777,01;49%;81551,431;-2,26%;4,35%;49,05;6,51%;-13,03%;0,01;0,00%;-0,45%;382889,319;382889,319
21/11/2023 21:00;36935,89;37023,01;36719,88;36833,92;-0,28%;-1,58%;-1,24%;0,15%;0,15%;2,12%;1570,82351;57928231,71;77131;760,93422;28061855,82;48%;81296,029;-2,29%;3,96%;49,08;6,28%;-13,13%;0,01;0,00%;-0,45%;446610,1077;446610,1077
21/11/2023 22:00;36833,91;36890,39;36287;36377,58;-1,24%;-2,86%;-1,75%;0,12%;0,12%;3,38%;2930,05245;107111820,4;114320;1248,03152;45642743,46;43%;80614,345;-3,31%;3,08%;49,11;6,99%;-13,99%;0,01;0,00%;-0,45%;1816723,022;1816723,022
21/11/2023 23:00;36377,58;36422,44;35735;35741,65;-1,75%;-4,42%;1,03%;1,13%;1,58%;4,77%;5093,95803;183945265,5;170774;2340,37844;84548729,21;46%;79589,796;-4,31%;0,89%;49,79;9,43%;-12,60%;0,01;0,00%;-0,45%;1705155,218;1705155,218
22/11/2023 00:00;35741,65;36147,19;35632,01;36108,17;1,03%;-3,97%;-0,04%;0,24%;0,75%;3,60%;3501,60111;125893594,7;110986;1935,52541;69607595;55%;78317,836;-6,35%;-1,00%;51,65;13,29%;-8,92%;0,01;0,00%;0,00%;176252,4219;176252,4219
22/11/2023 01:00;36108,16;36193,26;36065,79;36093,02;-0,04%;-3,63%;0,56%;0,59%;1,03%;3,35%;1755,57524;63422040,73;56100;1078,54084;38962865,45;61%;78789,724;-6,56%;-1,44%;53,66;19,19%;-5,59%;0,01;0,00%;0,00%;2417,7084;2417,7084
22/11/2023 02:00;36093,01;36306,71;36035;36294,13;0,56%;-3,12%;0,24%;0,24%;0,51%;3,07%;1279,62967;46253604,09;45846;735,08065;26576250,4;57%;79057,894;-6,52%;-1,69%;54,19;21,58%;-4,80%;0,01;0,00%;0,00%;1596,9052;1596,9052
22/11/2023 03:00;36294,12;36380;36260;36380;0,24%;-2,70%;0,10%;0,23%;0,48%;2,63%;1484,80236;53953365,93;41801;970,22518;35259186,92;65%;79204,573;-6,29%;-1,63%;54,82;22,67%;-3,43%;0,01;0,00%;0,00%;218,2728;218,2728
22/11/2023 04:00;36379,99;36464,1;36325,44;36418,07;0,10%;-2,51%;-0,16%;0,17%;0,39%;2,42%;1538,14818;55981975,6;51672;859,01945;31264079,6;56%;79327,892;-5,49%;-1,57%;54,8;22,79%;-3,69%;0,01;0,00%;0,00%;0;0
22/11/2023 05:00;36418,07;36479,84;36339,13;36358,99;-0,16%;-2,71%;0,43%;0,54%;0,56%;2,70%;1112,46786;40506589,2;36875;546,97626;19916638,19;49%;79342,366;-5,02%;-1,75%;54,83;20,96%;-3,65%;0,01;0,00%;0,00%;0;0
22/11/2023 06:00;36358,99;36556;36358,99;36514,5;0,43%;-2,05%;-0,20%;0,12%;0,51%;2,21%;1026,35632;37444460,6;46207;607,8557;22175384,93;59%;79592,193;-4,95%;-1,45%;54,13;18,03%;-4,83%;0,01;0,00%;0,00%;146,0456;146,0456
22/11/2023 07:00;36514,5;36558,87;36436;36439,81;-0,20%;-2,59%;0,33%;0,34%;0,92%;2,29%;993,2667;36257203,84;41904;456,34276;16657794,47;46%;80006,863;-4,98%;-1,33%;54,44;18,99%;-4,09%;0,01;0,00%;0,00%;837,9061;837,9061
22/11/2023 08:00;36439,8;36562,06;36391,03;36560,22;0,33%;-2,02%;0,36%;0,39%;0,58%;2,21%;959,17466;34981085,26;48154;433,40482;15805946,23;45%;79739,457;-5,22%;-2,40%;54,17;17,71%;-4,90%;0,01;0,00%;0,00%;30602,1429;30602,1429
22/11/2023 09:00;36560,23;36701,9;36508,19;36690,98;0,36%;-1,75%;-0,07%;0,22%;0,22%;2,20%;1198,52624;43871686,68;51114;695,69418;25465147,03;58%;79870,842;-5,40%;-1,35%;53,96;17,46%;-5,18%;0,01;0,00%;0,00%;0;0
22/11/2023 10:00;36690,98;36773,53;36566,81;36664,46;-0,07%;-1,37%;-0,55%;0,01%;0,01%;2,65%;1212,72265;44470609,68;54547;582,82361;21372608,4;48%;80265,002;-4,91%;-0,93%;53,12;15,40%;-4,25%;0,01;0,00%;0,00%;93010,9866;93010,9866
22/11/2023 11:00;36664,47;36668,85;36436,64;36463,93;-0,55%;-1,94%;0,26%;0,34%;0,51%;2,74%;1307,35285;47774242,95;56262;612,34347;22380087,85;47%;80491,005;-5,22%;-1,22%;52,49;13,94%;-5,37%;0,01;0,00%;0,00%;141670,0215;141670,0215
22/11/2023 12:00;36463,94;36588,74;36447,17;36557,54;0,26%;-1,23%;0,10%;0,25%;0,25%;2,22%;1006,78143;36769504,05;46634;478,99571;17493577,51;48%;80546,85;-5,45%;-0,78%;51,55;9,70%;-4,87%;0,01;0,00%;0,00%;109,6818;109,6818
22/11/2023 13:00;36557,55;36649,76;36447,21;36595,57;0,10%;-0,11%;-0,54%;0,15%;0,15%;1,94%;1508,73122;55148710,19;63893;767,39618;28050480,25;51%;80665,028;-5,88%;-2,84%;51,92;10,14%;-2,53%;0,01;0,00%;0,00%;42708,699;42708,699
22/11/2023 14:00;36595,49;36650;36276,06;36397,39;-0,54%;-1,56%;0,23%;0,66%;0,66%;2,31%;2095,04502;76422048,67;73519;889,30996;32438959,45;42%;80243,897;-3,73%;-3,42%;51,75;1,00%;-2,32%;0,01;0,00%;0,00%;420699,0697;420699,0697
22/11/2023 15:00;36397,39;36638,91;36239,2;36481,14;0,23%;-1,92%;-0,03%;0,27%;2,16%;1,98%;2010,73221;73230393,9;94234;991,87725;36129638,02;49%;79703,498;-4,05%;-4,21%;51,14;-1,50%;-3,18%;0,01;0,00%;0,00%;57675,6705;57675,6705
22/11/2023 16:00;36481,15;36580,28;36372,58;36469,87;-0,03%;-1,17%;0,32%;0,46%;2,64%;1,32%;1338,93875;48827741,57;70642;706,88774;25779896,76;53%;79118,123;-3,30%;-4,72%;51,23;1,41%;-2,94%;0,01;0,00%;0,00%;83370,42;83370,42
22/11/2023 17:00;36469,86;36638,43;36456,42;36586,75;0,32%;-0,80%;1,67%;1,87%;2,82%;1,36%;1158,99836;42364244,52;60510;596,68083;21809226,33;51%;79468,315;-2,88%;-4,44%;51,32;5,12%;-1,50%;0,01;0,00%;0,00%;0;0
22/11/2023 18:00;36586,76;37270;36562,57;37197,99;1,67%;0,59%;0,25%;0,63%;1,78%;-0,08%;4906,80324;181678392,2;149946;2705,35425;100157298,8;55%;78650,225;-3,83%;-2,64%;51,36;4,79%;-0,72%;0,01;0,00%;0,00%;3310,9513;3310,9513
22/11/2023 19:00;37197,99;37431,21;37105;37289,98;0,25%;0,96%;0,87%;0,88%;1,53%;-0,09%;2692,63846;100388158,7;101202;1380,84713;51487584,84;51%;78896,693;-3,26%;-2,70%;49,28;0,47%;0,41%;0,01;0,00%;0,00%;202821,086;202821,086
22/11/2023 20:00;37289,98;37618;37214,81;37615,99;0,87%;2,12%;-0,02%;0,65%;0,65%;-0,89%;2568,51533;96172284,99;90551;1391,54315;52121081,1;54%;78740,623;-3,14%;-1,61%;48,15;-1,89%;-0,43%;0,01;0,00%;0,00%;0;0
22/11/2023 21:00;37615,98;37861,1;37515,33;37607,08;-0,02%;3,38%;-0,43%;0,38%;0,38%;-0,87%;4220,12483;159020908,6;122964;2100,93715;79186935,03;50%;80247,769;-0,45%;-0,83%;46,87;-4,56%;-1,51%;0,01;0,00%;0,00%;125268,939;125268,939
22/11/2023 22:00;37607,09;37750,5;37380;37445,9;-0,43%;4,77%;-0,10%;0,11%;0,24%;-0,53%;2135,97796;80170022,41;69229;744,00525;27945582,85;35%;80015,362;0,53%;-1,80%;44,85;-9,92%;-3,96%;0,01;0,00%;0,00%;303701,356;303701,356
22/11/2023 23:00;37445,91;37487,57;37250,55;37408,34;-0,10%;3,60%;-0,28%;0,34%;0,34%;-0,28%;2038,39632;76138153,41;63582;779,04481;29101622,96;38%;80864,809;3,25%;-2,66%;43,61;-15,57%;-4,49%;0,01;0,00%;0,00%;329799,121;329799,121
23/11/2023 00:00;37408,35;37535,1;37288,74;37302,22;-0,28%;3,35%;0,28%;0,48%;0,48%;-0,02%;1330,154;49748363,43;53874;626,63815;23439550,8;47%;81579,959;3,54%;-2,59%;43,68;-18,60%;-2,48%;0,01;0,00%;0,00%;109495,1196;109495,1196
23/11/2023 01:00;37302,23;37480,17;37302,22;37408,01;0,28%;3,07%;-0,19%;0,09%;0,09%;-0,30%;967,33696;36189984,03;40033;536,91241;20085687,18;56%;81419,102;2,99%;-3,68%;43,34;-20,02%;-1,03%;0,01;0,00%;0,00%;0;0
23/11/2023 02:00;37408;37439,99;37307,37;37335,98;-0,19%;2,63%;-0,10%;0,12%;0,20%;0,16%;944,46567;35285957,9;37919;400,94175;14978402,45;42%;81870,82;3,37%;-3,45%;43,53;-20,59%;1,80%;0,01;0,00%;0,00%;15425,5913;15425,5913
23/11/2023 03:00;37335,97;37380;37240;37299,69;-0,10%;2,42%;0,11%;0,29%;0,30%;0,22%;914,08144;34104646,27;34815;362,53467;13527026,82;40%;82015,234;3,39%;-3,31%;43,49;-20,64%;-0,73%;0,01;0,00%;0,00%;130700,433;130700,433
23/11/2023 04:00;37299,7;37408,65;37267,07;37340,07;0,11%;2,70%;-0,05%;0,19%;0,19%;-0,07%;652,96425;24380898,66;29478;324,57113;12119679,83;50%;81950,064;3,29%;-3,60%;#N/A;#N/A;#N/A;0,01;0,00%;0,00%;0;0
23/11/2023 05:00;37340,08;37411,59;37308,12;37323,11;-0,05%;2,21%;-0,14%;0,04%;0,51%;0,07%;578,46979;21607426,8;26323;276,34817;10322680,28;48%;81976,435;3,00%;-3,30%;43,63;-19,40%;-0,59%;0,01;0,00%;0,00%;0;0
23/11/2023 06:00;37323,11;37336,65;37268,25;37272,68;-0,14%;2,29%;0,26%;0,26%;1,02%;0,41%;626,65148;23367069,56;29390;227,26683;8474049,53;36%;81825,995;2,27%;-3,37%;43,83;-19,49%;-0,79%;0,01;0,00%;0,00%;#N/A;#N/A
23/11/2023 07:00;37272,68;37369,22;37272,68;37369,21;0,26%;2,21%;0,35%;0,39%;0,76%;0,03%;800,38751;29891202,92;29958;305,17679;11395745,57;38%;81588,85;2,32%;-3,25%;43,84;-19,07%;-3,22%;0,01;0,00%;0,00%;9568,896;9568,896
23/11/2023 08:00;37369,22;37514,11;37358,54;37500;0,35%;2,20%;0,37%;0,41%;0,41%;0,06%;1010,68766;37844204,63;40583;511,57055;19155091,9;51%;81954,661;2,61%;-3,09%;43,74;-18,94%;-4,02%;0,01;0,00%;-0,52%;412,5781;412,5781
23/11/2023 09:00;37500,01;37653,44;37449,12;37637,83;0,37%;2,65%;-0,47%;0,00%;0,00%;-0,53%;1175,3804;44118590,2;41356;633,86735;23796741,2;54%;82273,749;2,50%;-2,74%;44,23;-16,74%;-1,56%;0,01;0,00%;-0,52%;0;0
23/11/2023 10:00;37637,83;37639,59;37435,35;37461,36;-0,47%;2,74%;-0,24%;0,01%;0,18%;0,43%;1122,38227;42105505,55;40236;406,69555;15254023,34;36%;82800,522;2,87%;-2,64%;44,26;-15,68%;-2,08%;0,01;0,00%;-0,52%;62162,73;62162,73
23/11/2023 11:00;37461,36;37464,98;37159,95;37370;-0,24%;2,22%;-0,18%;0,43%;0,43%;0,61%;2265,17374;84469126,49;66722;941,14274;35099293,6;42%;82330,732;2,21%;-2,83%;43,69;-15,25%;-3,28%;0,01;0,00%;-0,52%;530658,3054;530658,3054
23/11/2023 12:00;37370;37530;37261,1;37303,87;-0,18%;1,94%;-0,18%;0,24%;0,24%;1,17%;1254,69329;46910169,46;52645;647,37454;24206709,38;52%;81990,093;1,64%;-3,89%;43,99;-15,27%;-3,72%;0,01;0,00%;-0,52%;80587,872;80587,872
23/11/2023 13:00;37303,87;37393,94;37221,75;37238;-0,18%;2,31%;-0,09%;0,17%;0,17%;1,28%;928,56627;34645238,29;42235;450,12358;16795369,76;48%;82448,02;2,75%;-3,09%;43,86;-15,25%;-3,41%;0,01;0,00%;-0,52%;191429,02;191429,02
23/11/2023 14:00;37238;37300;37123,77;37204,11;-0,09%;1,98%;-0,68%;0,11%;0,11%;1,53%;1258,81513;46837293,18;52012;621,7581;23133129,2;49%;82926,892;4,04%;-1,53%;44,09;-13,79%;-6,79%;0,01;0,00%;-0,52%;115416,7344;115416,7344
23/11/2023 15:00;37204,1;37245,52;36870;36951,34;-0,68%;1,32%;0,36%;0,59%;0,92%;2,27%;2323,6408;86076410,73;80418;1053,80377;39034519,46;45%;82807,836;4,66%;-1,93%;44,64;-12,86%;-12,13%;0,01;0,00%;-0,52%;951457,2127;951457,2127
23/11/2023 16:00;36951,34;37170,98;36917;37084;0,36%;1,36%;0,23%;0,41%;0,72%;3,07%;1288,8021;47797294,01;54595;667,69204;24759198,31;52%;82909,071;4,33%;-2,61%;45,33;-11,67%;-11,84%;0,01;0,00%;-0,20%;815,8876;815,8876
23/11/2023 17:00;37084;37236;37082,01;37169,78;0,23%;-0,08%;0,23%;0,32%;0,58%;1,50%;723,73023;26911711,02;44342;378,30345;14065819,43;52%;82547,024;4,95%;-3,01%;46,33;-9,79%;-10,77%;0,01;0,00%;-0,20%;3345,624;3345,624
23/11/2023 18:00;37169,77;37289,71;37163,55;37255,71;0,23%;-0,09%;0,07%;0,25%;0,35%;1,60%;682,19673;25416406,21;38541;355,75587;13252790,15;52%;82340,013;4,36%;-4,01%;46,75;-5,13%;-10,29%;0,01;0,00%;-0,20%;0;0
23/11/2023 19:00;37255,71;37350;37181,04;37281,42;0,07%;-0,89%;-0,01%;0,28%;0,28%;1,18%;758,14365;28247893,29;39531;358,38152;13353254,31;47%;81851,936;3,95%;-0,87%;46,49;-3,45%;-11,65%;0,01;0,00%;-0,20%;7158,2016;7158,2016
23/11/2023 20:00;37281,42;37385;37271,1;37278,95;-0,01%;-0,87%;-0,09%;0,26%;0,28%;1,31%;616,07088;22995051,14;34901;249,84824;9325257,622;41%;81784,347;1,91%;-0,65%;46,26;-1,30%;-16,45%;0,01;0,00%;-0,20%;0;0
23/11/2023 21:00;37278,95;37374,44;37239,01;37245,87;-0,09%;-0,53%;0,16%;0,16%;0,37%;1,56%;553,79785;20661691,26;31340;256,72837;9577375,581;46%;81686,162;2,09%;-0,14%;46,23;3,08%;-17,52%;0,01;0,00%;-0,20%;0;0
23/11/2023 22:00;37245,88;37305,82;37203,65;37304,99;0,16%;-0,28%;-0,03%;0,21%;0,51%;1,39%;412,15546;15351516,83;20970;166,18753;6189689,396;40%;81768,839;1,12%;0,32%;45,93;5,32%;-19,07%;0,01;0,00%;-0,20%;53690,6729;53690,6729
23/11/2023 23:00;37305;37385;37260,34;37294,28;-0,03%;-0,02%;0,00%;0,11%;0,54%;1,04%;639,18126;23862997,01;30067;326,72822;12198258,84;51%;81963,982;0,47%;1,31%;45,74;4,72%;-20,66%;0,01;0,00%;-0,20%;0;0
24/11/2023 00:00;37294,27;37334,91;37251,51;37294,47;0,00%;-0,30%;0,27%;0,54%;0,54%;1,12%;385,09738;14364379,34;28360;169,65574;6328558,526;44%;82012,764;0,73%;1,87%;45,63;5,28%;-21,42%;0,01;0,00%;0,00%;335,6802;335,6802
24/11/2023 01:00;37294,47;37494,57;37294,47;37395,97;0,27%;0,16%;-0,03%;0,11%;0,11%;0,86%;1144,47678;42835269,47;44427;645,68207;24166092,84;56%;81538,124;-0,41%;2,67%;45,64;4,85%;-22,18%;0,01;0,00%;0,00%;0;0
24/11/2023 02:00;37395,97;37438,36;37326,36;37383,51;-0,03%;0,22%;-0,18%;0,03%;0,11%;1,08%;520,12405;19450194,9;28835;244,55054;9144562,284;47%;81706,093;-0,38%;2,23%;45,42;4,44%;-22,66%;0,01;0,00%;0,00%;2878,2369;2878,2369
24/11/2023 03:00;37383,51;37393,32;37302,54;37315,65;-0,18%;-0,07%;0,09%;0,12%;0,29%;1,36%;410,98512;15352988,06;25098;163,26512;6099185,271;40%;81999,535;0,06%;2,99%;45,48;#N/A;-22,16%;0,01;0,00%;0,00%;5485,158;5485,158
24/11/2023 04:00;37315,64;37360,28;37300,39;37348;0,09%;0,07%;0,21%;0,21%;0,59%;1,20%;446,26933;16657587,9;21360;217,83472;8130655,307;49%;81848,097;-0,16%;2,63%;45,32;3,87%;-21,67%;0,01;0,00%;0,00%;1382,024;1382,024
24/11/2023 05:00;37348,01;37425,65;37309;37425,64;0,21%;0,41%;-0,12%;0,00%;0,39%;0,94%;436,72467;16315834,07;23738;189,97895;7098925,991;44%;81656,739;-0,21%;3,21%;45,39;3,56%;-21,10%;0,01;0,00%;0,00%;149,72;149,72
24/11/2023 06:00;37425,65;37425,65;37363,62;37379,17;-0,12%;0,03%;0,38%;0,51%;0,92%;1,16%;605,41744;22637879,44;23937;258,42017;9662531,797;43%;81572,239;-0,02%;2,88%;45,24;3,19%;-20,56%;0,01;0,00%;0,00%;17160,2199;17160,2199
24/11/2023 07:00;37379,17;37567,99;37356,01;37522,99;0,38%;0,06%;-0,23%;0,13%;1,24%;0,72%;1229,06589;46026864,1;36535;605,78021;22688333,86;49%;81708,998;-0,30%;3,17%;45,14;3,20%;-20,46%;0,01;0,00%;0,00%;0;0
24/11/2023 08:00;37522,99;37570;37423,9;37437,9;-0,23%;-0,53%;0,49%;0,76%;1,60%;0,97%;1043,73164;39136197,67;44563;495,71361;18588700,32;47%;81779,024;-0,60%;3,29%;44,83;1,36%;-20,30%;0,01;0,00%;0,00%;0;0
24/11/2023 09:00;37437,91;37722,88;37436,51;37622,41;0,49%;0,43%;-0,07%;0,97%;1,10%;0,37%;2021,09515;75987129,05;60181;1107,20982;41630692,21;55%;82155,365;-0,78%;3,95%;43,85;-0,93%;-22,25%;0,01;0,00%;0,00%;2596,746;2596,746
24/11/2023 10:00;37622,42;37988;37575,46;37597,37;-0,07%;0,61%;0,38%;1,17%;1,17%;0,36%;3854,95684;145555295,3;108163;2052,65744;77537225,26;53%;83393,387;1,29%;6,13%;43,64;-0,11%;-22,54%;0,01;0,00%;0,00%;385590,0224;385590,0224
24/11/2023 11:00;37597,35;38035,46;37563,66;37741,99;0,38%;1,17%;-0,07%;0,61%;0,61%;-0,15%;4182,98301;158219735,5;113054;2267,79764;85800064,25;54%;83700,151;2,09%;6,20%;41,97;-4,59%;-24,43%;0,01;0,00%;0,00%;121629,5334;121629,5334
24/11/2023 12:00;37741,99;37971,76;37696,01;37713,99;-0,07%;1,28%;0,15%;0,38%;1,86%;-0,16%;2507,28657;94860030,04;77484;1209,25051;45751223,95;48%;84887,558;2,96%;7,80%;41,95;-4,35%;-24,04%;0,01;0,00%;0,00%;88180,008;88180,008
24/11/2023 13:00;37713,99;37858;37622,06;37771,99;0,15%;1,53%;0,05%;0,11%;1,70%;-0,13%;1967,32924;74214179,62;65064;926,15222;34941381,99;47%;85033,105;2,54%;8,22%;42,17;-4,35%;-23,88%;0,01;0,00%;0,00%;213178,9596;213178,9596
24/11/2023 14:00;37771,99;37812,9;37600;37791,72;0,05%;2,27%;1,14%;1,65%;1,65%;-0,19%;1475,22538;55635491,45;53177;710,43037;26791026,97;48%;84833,865;2,45%;7,15%;41,71;-6,56%;-24,97%;0,01;0,00%;0,00%;89094,3643;89094,3643
24/11/2023 15:00;37791,73;38414;37775,93;38221,11;1,14%;3,07%;-1,30%;0,33%;0,33%;-1,42%;7113,22828;271285282,1;163601;3737,03529;142530577,9;53%;84093,125;1,43%;4,31%;41,73;-7,94%;-23,92%;0,01;0,00%;0,00%;184016,2995;184016,2995
24/11/2023 16:00;38221,1;38349;37550,32;37725,99;-1,30%;1,50%;0,33%;0,51%;0,51%;-0,06%;5976,86402;226749753,5;139616;2935,96767;111329209,6;49%;81841,764;-0,85%;1,71%;40,9;-11,72%;-24,64%;0,01;0,00%;0,00%;914579,7254;914579,7254
24/11/2023 17:00;37725,98;37918,92;37630;37850;0,33%;1,60%;-0,34%;0,11%;0,11%;-0,29%;2933,92934;110836919,1;77376;1444,06768;54550356,98;49%;81265,441;-1,31%;3,25%;41,8;-10,59%;-23,86%;0,01;0,00%;0,00%;8515,5525;8515,5525
24/11/2023 18:00;37850;37891,7;37570,52;37722,53;-0,34%;1,18%;0,12%;0,21%;0,59%;0,11%;1451,09604;54759026,82;56746;643,21378;24270505,32;44%;81198,846;-0,80%;3,31%;42,98;-7,55%;-22,17%;0,01;0,00%;0,00%;75342,816;75342,816
24/11/2023 19:00;37722,53;37800,05;37617,74;37766,11;0,12%;1,31%;0,16%;0,32%;0,47%;0,13%;1113,56107;42006658,36;41090;596,59154;22507293,59;54%;81206,58;-0,71%;3,14%;43,02;-7,00%;-21,81%;0,01;0,00%;0,00%;17708,7365;17708,7365
24/11/2023 20:00;37766,11;37888,75;37732,6;37827,57;0,16%;1,56%;-0,01%;0,31%;0,31%;-0,02%;805,79457;30468916,29;32006;373,09453;14107138,11;46%;81155,908;-0,65%;4,06%;43,47;-5,97%;-20,70%;0,01;0,00%;0,00%;945,5725;945,5725
24/11/2023 21:00;37827,57;37943,6;37777,61;37824,34;-0,01%;1,39%;-0,38%;0,05%;0,05%;-0,09%;1120,24504;42416632,71;37388;496,8591;18813837,57;44%;80513,557;-1,54%;4,13%;43,65;-4,96%;-20,05%;0,01;0,00%;0,00%;0;0
24/11/2023 22:00;37824,35;37842,86;37645;37682,17;-0,38%;1,04%;0,08%;0,11%;0,36%;0,30%;1011,74773;38175320,29;40468;437,75046;16514975,78;43%;80086,437;-2,29%;4,08%;43,35;-5,23%;-21,24%;0,01;0,00%;0,00%;357487,351;357487,351
24/11/2023 23:00;37682,18;37724,85;37580;37713,57;0,08%;1,12%;0,01%;0,16%;0,29%;0,03%;923,57188;34768163,2;37147;420,21318;15820025,91;45%;80036,682;-2,41%;2,71%;43,43;-4,82%;-20,91%;0,01;0,00%;0,00%;115494,3969;115494,3969
25/11/2023 00:00;37713,57;37775,06;37676,03;37717,99;0,01%;0,86%;0,19%;0,26%;0,32%;0,17%;764,00206;28820659,01;30030;439,36574;16573016,72;58%;79850,475;-2,07%;3,48%;43,72;-4,21%;-20,22%;0,01;0,00%;0,00%;867,422;867,422
