Time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1589547600000,9523.42,9579.92,9480.84,9545.12,14417.49,1589551199999,137536340.98995,38825,7200.053,68707243.55242,0
1589551200000,9545.61,9615.0,9545.61,9566.33,14288.791,1589554799999,136931945.91452,41671,7228.09,69269191.02586,0
1589554800000,9566.78,9567.99,9405.0,9472.45,34226.511,1589558399999,324514848.54706,85205,16055.896,152252475.83819,0
1589558400000,9472.93,9515.0,9445.0,9470.01,15701.044,1589561999999,148956111.96598,43402,8245.344,78235418.81836,0
1589562000000,9470.01,9506.93,9439.77,9473.85,9565.51,1589565599999,90594596.2272,29091,5014.398,47497236.89012,0
1589565600000,9473.84,9532.19,9471.0,9487.84,9372.391,1589569199999,89053994.48039,27615,5235.329,49746819.93337,0
1589569200000,9488.45,9509.4,9320.0,9337.31,32313.906,1589572799999,303504347.33554,84132,14998.101,140890348.96689,0
1589572800000,9336.97,9410.55,9100.0,9247.9,42506.448,1589576399999,393583274.28863,111703,19762.375,183081377.37847,0
1589576400000,9247.58,9449.51,9208.99,9415.0,22605.878,1589579999999,211335000.7103,74698,12930.683,120898032.93034,0
1589580000000,9414.87,9482.93,9335.88,9363.0,18479.647,1589583599999,174006287.54206,54821,9182.741,86519348.81033,0
1589583600000,9361.78,9392.3,9245.27,9310.73,15641.64,1589587199999,145877802.01862,46945,8045.848,75049756.48092,0
1589587200000,9311.21,9398.0,9210.03,9393.58,22507.294,1589590799999,209623247.00826,70327,12053.652,112324360.85196,0
1589590800000,9393.59,9439.98,9366.0,9407.59,14666.012,1589594399999,137876513.6254,47363,7978.646,75021236.53901,0
1589594400000,9407.92,9454.99,9376.21,9425.22,10546.337,1589597999999,99337998.25669,33864,6141.497,57863847.93441,0
1589598000000,9426.11,9443.62,9383.0,9401.25,7786.872,1589601599999,73290111.75764,30627,3782.468,35605570.88228,0
1589601600000,9401.54,9498.33,9391.56,9491.0,12829.791,1589605199999,121311117.01182,35078,7834.947,74098238.88336,0
1589605200000,9489.61,9585.0,9440.53,9456.35,23223.287,1589608799999,220869927.73448,62044,11785.233,112113832.34917,0
1589608800000,9456.36,9478.0,9411.07,9465.9,9153.844,1589612399999,86500070.95734,28885,4523.089,42744341.71661,0
1589612400000,9465.9,9507.33,9371.35,9385.86,13308.312,1589615999999,125619463.87147,39452,5831.405,55080066.94836,0
1589616000000,9385.87,9436.0,9350.0,9420.0,12094.95,1589619599999,113607027.87382,41761,6245.243,58683455.9888,0
1589619600000,9419.99,9430.0,9326.0,9409.87,11608.301,1589623199999,108925574.70486,37450,5687.675,53384990.56282,0
1589623200000,9409.87,9455.8,9364.52,9449.45,9387.996,1589626799999,88364890.26765,32770,5446.491,51278672.12757,0
1589626800000,9449.45,9455.0,9374.96,9410.0,7083.135,1589630399999,66704182.52155,26982,3456.604,32556103.05059,0
1589630400000,9410.0,9499.0,9399.68,9469.0,13980.609,1589633999999,132288466.25339,41885,7665.735,72537079.36637,0
1589634000000,9468.91,9529.53,9420.0,9447.62,15042.924,1589637599999,142435238.85815,45685,8000.806,75764943.4076,0
1589637600000,9447.61,9484.35,9386.01,9428.0,11698.097,1589641199999,110332667.16473,38194,5840.877,55110481.29791,0
1589641200000,9427.99,9436.75,9329.0,9375.34,14419.31,1589644799999,135260257.5586,45960,6854.831,64307721.79607,0
1589644800000,9375.34,9410.0,9312.55,9381.77,15224.654,1589648399999,142557836.17089,43760,8100.6,75874141.04524,0
1589648400000,9381.5,9403.0,9284.89,9318.23,11938.393,1589651999999,111660514.83882,35489,5518.606,51645629.46221,0
1589652000000,9318.24,9344.0,9260.0,9285.52,13723.158,1589655599999,127633238.46967,43636,6961.436,64755436.94013,0
1589655600000,9285.8,9348.0,9263.04,9325.59,7692.867,1589659199999,71668081.9133,27275,4111.431,38305844.71576,0
1589659200000,9325.59,9388.69,9291.43,9378.36,9252.679,1589662799999,86496930.82647,30624,5168.783,48320269.92817,0
1589662800000,9378.37,9426.0,9349.43,9376.89,7949.604,1589666399999,74573365.1667,29557,4215.835,39560161.7962,0
1589666400000,9376.5,9439.0,9356.0,9417.01,6669.482,1589669999999,62686417.48285,26544,3481.965,32733575.05049,0
1589670000000,9417.0,9431.03,9358.47,9374.99,5980.293,1589673599999,56207621.28632,22816,3127.628,29399284.60933,0
1589673600000,9374.99,9508.5,9317.16,9478.0,18915.368,1589677199999,178472505.80572,56881,10878.5,102661488.03858,0
1589677200000,9478.01,9519.62,9432.08,9466.89,9707.738,1589680799999,92060719.39998,30408,5096.862,48342325.4152,0
1589680800000,9465.6,9552.39,9465.6,9507.52,10367.924,1589684399999,98750819.55925,33450,5656.833,53880125.93998,0
1589684400000,9507.56,9572.38,9490.94,9539.0,8795.251,1589687999999,83845144.21851,31223,4680.542,44627965.33622,0
1589688000000,9539.0,9568.72,9501.36,9503.28,7920.174,1589691599999,75445024.42747,27569,3944.967,37579223.7408,0
1589691600000,9503.28,9527.13,9470.0,9491.08,6433.608,1589695199999,61117243.35165,23732,2999.372,28496311.32287,0
1589695200000,9491.16,9550.0,9491.15,9543.43,6439.425,1589698799999,61343791.22062,22231,3605.722,34349344.70172,0
1589698800000,9543.44,9563.46,9500.0,9536.32,8033.423,1589702399999,76563343.22751,26598,4149.142,39550371.18225,0
1589702400000,9536.22,9550.0,9475.0,9486.76,10222.693,1589705999999,97143162.36816,33689,4981.425,47340689.46109,0
1589706000000,9486.71,9510.62,9447.13,9488.06,8491.41,1589709599999,80541743.07125,28907,4233.899,40172185.14885,0
1589709600000,9487.73,9534.13,9486.02,9526.39,6195.883,1589713199999,58966155.41185,24465,3448.582,32822158.59535,0
1589713200000,9526.4,9530.69,9490.0,9518.43,5558.455,1589716799999,52852400.12409,23502,2743.319,26085853.26669,0
1589716800000,9518.43,9773.88,9517.89,9767.08,43732.279,1589720399999,423384262.07525,124311,25398.437,245846247.42569,0
1589720400000,9767.32,9785.0,9676.0,9738.34,16937.994,1589723999999,164695598.62685,51039,8390.858,81604218.04677,0
1589724000000,9738.33,9831.54,9716.5,9805.13,17589.537,1589727599999,171804477.17955,54283,9758.268,95347977.08321,0
1589727600000,9804.18,9880.0,9756.01,9818.43,27786.744,1589731199999,272795607.09343,82646,13608.481,133653767.51815,0
1589731200000,9818.43,9836.72,9702.0,9735.38,17332.465,1589734799999,169198177.02025,54721,7976.179,77888394.76429,0
1589734800000,9735.02,9769.0,9715.0,9757.33,8039.231,1589738399999,78333176.9773,27510,4049.705,39467705.1965,0
1589738400000,9757.34,9760.04,9700.68,9745.75,8107.409,1589741999999,78898489.58974,29701,4003.08,38957697.54027,0
1589742000000,9745.82,9791.15,9725.09,9768.64,8221.583,1589745599999,80266812.89249,25848,4779.786,46671761.4187,0
1589745600000,9768.62,9768.97,9721.0,9736.2,6436.66,1589749199999,62723175.30809,22407,3075.04,29963320.07497,0
1589749200000,9737.2,9794.6,9732.61,9762.52,6535.282,1589752799999,63820610.5962,27604,3511.438,34291338.61657,0
1589752800000,9762.52,9762.52,9600.0,9685.54,24705.272,1589756399999,238782388.24353,75987,10921.909,105581398.88838,0
1589756400000,9685.54,9727.39,9656.08,9678.57,8353.532,1589759999999,80923714.87191,34554,4332.724,41978719.22569,0
1589760000000,9677.31,9789.0,9677.19,9774.19,12500.397,1589763599999,121827802.65637,46581,7024.465,68463866.45888,0
1589763600000,9774.19,9958.67,9755.59,9901.01,38226.531,1589767199999,378059748.13527,106835,20345.272,201204359.38249,0
1589767200000,9902.1,9926.0,9826.13,9869.3,15326.912,1589770799999,151406031.2132,47128,7164.578,70786101.79414,0
1589770800000,9869.34,9887.87,9813.1,9858.12,9883.537,1589774399999,97361817.90097,32628,5204.611,51277505.90781,0
1589774400000,9858.14,9910.99,9830.0,9865.71,12573.273,1589777999999,124158223.27285,39245,6496.644,64164724.31226,0
1589778000000,9865.71,9898.73,9850.0,9857.99,8022.882,1589781599999,79198817.12864,25171,4304.046,42495298.051,0
1589781600000,9857.96,9879.03,9722.96,9775.0,24689.403,1589785199999,241707758.65389,63883,11521.617,112822506.22217,0
1589785200000,9775.0,9805.0,9732.62,9782.66,10938.718,1589788799999,106907024.32509,35613,5374.313,52534909.01552,0
1589788800000,9781.46,9795.0,9450.0,9587.0,46417.9,1589792399999,445806301.03146,112968,21112.455,202794736.15808,0
1589792400000,9586.99,9612.0,9535.0,9577.54,17482.922,1589795999999,167440473.66025,52466,8740.182,83732168.7691,0
1589796000000,9577.51,9658.0,9565.4,9624.23,14386.643,1589799599999,138441944.0482,44886,7773.768,74812377.01247,0
1589799600000,9624.24,9689.47,9622.37,9628.68,12482.15,1589803199999,120491140.95453,37020,6440.064,62175937.43982,0
1589803200000,9629.34,9663.99,9560.0,9656.99,17231.663,1589806799999,165672496.55534,51050,8754.478,84179681.9544,0
1589806800000,9657.0,9687.3,9631.61,9653.87,11039.596,1589810399999,106647057.78808,32613,5780.889,55853411.0339,0
1589810400000,9653.88,9730.0,9623.37,9701.99,16777.81,1589813999999,162659525.88614,45910,8183.646,79345638.76218,0
1589814000000,9701.99,9718.03,9633.3,9663.3,12102.571,1589817599999,117121303.5103,38339,5986.865,57944676.96701,0
1589817600000,9664.09,9707.05,9597.1,9634.39,17455.922,1589821199999,168456339.53621,54334,8167.893,78826311.11206,0
1589821200000,9634.44,9655.87,9540.01,9619.99,16785.388,1589824799999,161100056.73904,44595,8462.381,81244006.2043,0
1589824800000,9619.99,9666.49,9605.56,9654.03,8180.648,1589828399999,78810640.38097,23009,4397.331,42366648.7732,0
1589828400000,9654.01,9718.62,9654.0,9698.65,11492.404,1589831999999,111379259.83229,34125,5988.69,58041557.23725,0
1589832000000,9698.09,9718.68,9645.95,9682.96,6799.506,1589835599999,65800738.4873,21267,3160.543,30588203.85994,0
1589835600000,9682.85,9724.68,9672.0,9682.65,5766.733,1589839199999,55935353.8482,23351,3235.103,31378730.91083,0
1589839200000,9682.68,9753.18,9663.49,9721.07,8722.394,1589842799999,84799474.94318,27563,4865.955,47312513.32889,0
1589842800000,9720.6,9753.14,9697.51,9731.1,8446.467,1589846399999,82164774.29129,24845,4195.598,40817337.88439,0
1589846400000,9731.11,9739.0,9570.0,9635.2,21211.472,1589849999999,204273735.7768,60839,10134.195,97598258.22761,0
1589850000000,9635.2,9664.28,9620.82,9647.29,6289.683,1589853599999,60650515.4689,20583,3389.973,32692271.53866,0
1589853600000,9648.14,9650.78,9530.47,9609.43,15948.621,1589857199999,152973049.83778,44995,7838.202,75194511.5991,0
1589857200000,9609.55,9630.99,9480.0,9526.23,14970.526,1589860799999,143112929.09267,43182,6745.593,64513548.92413,0
1589860800000,9526.02,9574.0,9462.0,9532.2,13087.144,1589864399999,124691665.41775,42819,6969.603,66421881.69826,0
1589864400000,9532.21,9607.03,9520.0,9595.99,11409.897,1589867999999,109166270.28359,35161,6461.422,61831092.71487,0
1589868000000,9595.99,9619.0,9576.83,9580.87,7160.804,1589871599999,68714905.89836,23979,3772.354,36203464.15095,0
1589871600000,9580.8,9616.03,9550.0,9570.18,7080.033,1589875199999,67855086.19442,25389,3539.027,33924283.89725,0
1589875200000,9570.0,9830.22,9567.99,9800.25,44439.74,1589878799999,433284216.767,114646,25236.148,246034866.38499,0
1589878800000,9800.51,9818.0,9766.0,9789.36,12165.472,1589882399999,119071260.9251,35768,6148.999,60196213.49955,0
1589882400000,9789.02,9802.94,9754.0,9789.91,9261.002,1589885999999,90596342.75653,27592,4580.74,44820029.26467,0
1589886000000,9789.92,9900.0,9690.0,9748.3,39743.334,1589889599999,389304313.11798,100118,19673.296,192830514.66051,0
1589889600000,9748.31,9760.29,9555.0,9617.49,39190.212,1589893199999,378158331.18369,104601,17658.585,170422925.27008,0
1589893200000,9618.42,9683.06,9590.0,9669.18,30676.568,1589896799999,295698323.40116,67529,15417.286,148644891.10069,0
1589896800000,9669.18,9733.0,9663.0,9693.94,15997.432,1589900399999,155144047.94795,47755,8334.913,80839322.34515,0
1589900400000,9693.95,9736.82,9642.42,9685.0,14052.962,1589903999999,136218925.12024,43608,7040.018,68248957.63425,0
1589904000000,9684.99,9728.97,9665.0,9691.54,9827.049,1589907599999,95328146.91777,31394,5140.721,49875061.97958,0
1589907600000,9691.54,9713.96,9620.0,9658.4,10982.659,1589911199999,106112453.70535,32199,5309.903,51304290.92138,0
1589911200000,9658.4,9716.83,9644.96,9695.97,7513.547,1589914799999,72807357.88299,23661,4184.582,40550472.20517,0
1589914800000,9695.86,9717.83,9633.05,9643.36,8367.944,1589918399999,80971879.95378,25288,4003.267,38745882.22077,0
1589918400000,9643.6,9700.0,9617.13,9688.89,7880.862,1589921999999,76106070.2417,25722,4114.861,39744477.1786,0
1589922000000,9688.9,9698.0,9657.5,9681.0,4174.558,1589925599999,40413548.16736,17227,2253.156,21814593.09849,0
1589925600000,9681.01,9775.97,9655.0,9754.14,11579.629,1589929199999,112574817.43329,32897,6738.949,65529341.66218,0
1589929200000,9754.27,9795.0,9700.77,9773.64,13302.695,1589932799999,129650155.70504,35753,7086.256,69088071.36254,0
1589932800000,9772.66,9800.0,9725.0,9740.96,11766.217,1589936399999,114890269.7929,35058,5745.64,56112830.65908,0
1589936400000,9740.49,9767.68,9731.0,9742.66,5765.45,1589939999999,56213739.71236,17479,3387.862,33032805.79084,0
1589940000000,9742.66,9747.0,9706.6,9734.21,7288.775,1589943599999,70880861.42552,22565,3528.193,34314103.02735,0
1589943600000,9734.21,9770.0,9714.01,9722.76,6983.802,1589947199999,68069810.62698,23591,3628.185,35371624.07538,0
1589947200000,9722.78,9749.0,9691.37,9732.53,5528.497,1589950799999,53757805.3282,17991,2776.725,27003979.00107,0
1589950800000,9732.88,9751.53,9715.48,9748.0,4418.545,1589954399999,43019954.29076,15609,2416.678,23531338.94756,0
1589954400000,9747.99,9838.0,9635.0,9722.61,32360.67,1589957999999,315745969.47115,81669,16660.975,162666507.68194,0
1589958000000,9722.58,9785.0,9696.57,9762.0,11400.106,1589961599999,111263711.04386,31142,6165.472,60177863.54938,0
1589961600000,9761.82,9799.0,9736.06,9777.13,9894.95,1589965199999,96728497.16212,28228,5360.794,52415651.97056,0
1589965200000,9777.12,9795.15,9744.41,9785.96,6362.023,1589968799999,62169331.32354,21950,3485.589,34066140.75361,0
1589968800000,9785.96,9808.0,9726.35,9772.21,10742.257,1589972399999,104872734.20577,31365,5632.736,55008080.68924,0
1589972400000,9772.39,9780.0,9711.02,9730.0,8837.023,1589975999999,86109833.56797,26699,4179.655,40733116.28421,0
1589976000000,9731.18,9788.84,9721.01,9765.26,9519.002,1589979599999,92878620.02793,28637,5262.261,51352391.4755,0
1589979600000,9765.28,9788.99,9744.0,9788.0,8468.566,1589983199999,82753261.67085,25188,4652.21,45467824.84346,0
1589983200000,9787.38,9798.0,9761.54,9765.0,6356.836,1589986799999,62132235.85054,19455,3118.699,30486582.41015,0
1589986800000,9765.01,9765.01,9281.42,9410.03,82216.365,1589990399999,784947836.14817,195485,35245.912,336442954.5453,0
1589990400000,9410.02,9522.33,9353.0,9493.92,34321.323,1589993999999,324685517.98154,85912,17385.151,164505278.19826,0
1589994000000,9493.91,9541.91,9438.0,9533.11,17640.334,1589997599999,167507363.27805,43526,9841.07,93478577.22561,0
1589997600000,9533.15,9540.0,9498.0,9525.0,7944.322,1590001199999,75625604.18041,26584,3861.289,36761888.95212,0
1590001200000,9525.08,9535.0,9478.22,9525.14,9536.172,1590004799999,90654792.80739,28713,4960.482,47157515.91208,0
1590004800000,9525.14,9594.7,9505.66,9582.01,12002.52,1590008399999,114776034.25928,34021,6968.253,66641177.20587,0
1590008400000,9582.0,9583.0,9527.84,9546.0,6475.911,1590011999999,61880445.61056,24141,3161.866,30213471.83563,0
1590012000000,9546.0,9564.8,9502.03,9522.58,6215.355,1590015599999,59268843.99477,20827,2930.148,27946206.44229,0
1590015600000,9522.59,9541.94,9432.1,9508.11,12378.569,1590019199999,117578272.22357,34844,6076.021,57736158.70904,0
1590019200000,9508.0,9573.0,9471.1,9551.96,8792.888,1590022799999,83809316.9542,29488,4719.214,44988619.97319,0
1590022800000,9552.09,9555.0,9504.06,9510.52,5108.133,1590026399999,48668078.07608,17916,2503.745,23854765.57782,0
1590026400000,9510.52,9526.91,9450.56,9469.06,8681.742,1590029999999,82424673.44186,25840,4007.607,38054331.59493,0
1590030000000,9468.49,9499.8,9444.36,9479.96,8818.702,1590033599999,83549823.24995,26779,4640.954,43972724.82828,0
1590033600000,9479.97,9494.21,9413.98,9479.5,9070.05,1590037199999,85819374.57882,26724,4439.083,42010802.35813,0
1590037200000,9479.72,9516.06,9479.71,9497.0,7075.623,1590040799999,67221866.34083,20964,3959.443,37614694.16255,0
1590040800000,9497.0,9525.0,9480.02,9484.2,5934.789,1590044399999,56397835.66894,20176,2976.577,28290864.07857,0
1590044400000,9484.2,9491.15,9440.12,9453.5,9989.31,1590047999999,94569220.65357,27303,4581.686,43379157.63617,0
1590048000000,9453.61,9498.49,9257.76,9371.77,36959.361,1590051599999,346461682.34387,104729,17226.325,161505155.77414,0
1590051600000,9371.41,9430.38,9293.0,9295.96,20187.524,1590055199999,189136354.20435,62907,9867.723,92488370.373,0
1590055200000,9296.2,9375.0,9225.53,9370.81,22832.218,1590058799999,212784598.45929,65584,11251.227,104908558.87038,0
1590058800000,9370.4,9385.51,9335.24,9385.0,9339.917,1590062399999,87461965.32988,27927,4703.927,44057500.21345,0
1590062400000,9385.0,9390.0,9316.66,9357.74,9264.69,1590065999999,86633237.93366,32227,4414.105,41281187.54143,0
1590066000000,9357.89,9382.67,9250.5,9290.32,15356.977,1590069599999,143186108.87252,47571,7396.644,68984406.28998,0
1590069600000,9291.24,9315.81,8932.13,9078.84,102047.793,1590073199999,931446406.11694,252957,47151.57,430503188.57673,0
1590073200000,9080.58,9147.0,9045.0,9082.3,25846.854,1590076799999,235195049.51701,73477,13873.919,126266861.25194,0
1590076800000,9081.89,9130.0,9041.63,9080.01,16459.291,1590080399999,149656461.25352,45884,8372.198,76138856.89521,0
1590080400000,9080.21,9102.94,8967.45,9008.81,17923.954,1590083999999,162081701.39629,46428,8457.036,76517532.09667,0
1590084000000,9008.88,9009.99,8812.2,8830.81,46116.029,1590087599999,410949877.97769,117186,22212.335,198024705.53895,0
1590087600000,8830.62,9095.21,8814.32,9062.54,32225.886,1590091199999,289894169.83099,83258,18722.308,168365034.69799,0
1590091200000,9062.53,9078.0,9005.22,9048.99,9844.317,1590094799999,89024290.37309,29576,5010.594,45313976.26497,0
1590094800000,9048.99,9139.35,9045.07,9099.1,11748.276,1590098399999,106937352.69398,36666,6647.547,60506281.51015,0
1590098400000,9099.01,9159.87,9099.01,9119.58,9514.58,1590101999999,86861563.68832,29590,5046.657,46080024.24713,0
1590102000000,9119.57,9127.44,9030.0,9060.0,12300.289,1590105599999,111624743.89915,35028,5953.812,54028050.95702,0
1590105600000,9060.0,9060.0,8962.22,9022.01,19035.998,1590109199999,171591610.59912,48848,9775.266,88127369.9354,0
1590109200000,9022.0,9128.58,9020.0,9084.62,13254.493,1590112799999,120510521.32261,40505,7360.984,66913770.49275,0
1590112800000,9084.54,9122.1,9035.0,9036.99,8306.415,1590116399999,75436177.60645,26850,3927.949,35681114.52974,0
1590116400000,9036.01,9065.0,8953.34,8991.49,13881.865,1590119999999,125074322.97995,37352,6800.524,61283215.59442,0
1590120000000,8991.25,9035.7,8920.0,8994.0,14889.128,1590123599999,133789633.93676,37780,7689.891,69137574.88088,0
1590123600000,8994.0,9071.68,8956.12,9043.19,13948.21,1590127199999,125817603.20386,35510,7795.41,70313681.35572,0
1590127200000,9043.18,9096.0,9028.0,9081.35,10681.072,1590130799999,96858720.22729,30977,5879.783,53323798.26221,0
1590130800000,9081.34,9110.0,9047.0,9077.28,11542.718,1590134399999,104852147.30631,34359,6173.459,56091859.68878,0
1590134400000,9077.28,9105.71,9041.0,9087.61,9734.474,1590137999999,88301881.73699,27705,4970.119,45090976.68396,0
1590138000000,9087.61,9107.7,9055.86,9104.81,7863.502,1590141599999,71420042.16222,21341,4179.441,37971316.2289,0
1590141600000,9104.8,9190.86,9103.36,9160.4,21200.983,1590145199999,194168547.80942,52123,12138.47,111158480.51736,0
1590145200000,9160.2,9186.33,9128.24,9162.0,9768.125,1590148799999,89445095.26476,26114,4825.297,44184528.44018,0
1590148800000,9162.53,9200.0,9143.6,9168.45,11029.385,1590152399999,101183420.53463,31809,5871.846,53878810.76504,0
1590152400000,9168.46,9176.0,9076.41,9112.05,15691.396,1590155999999,143167119.7009,44007,7331.153,66887867.91481,0
1590156000000,9112.05,9166.03,9111.52,9132.41,9425.71,1590159599999,86177698.7222,26534,4794.626,43837726.16759,0
1590159600000,9132.57,9219.58,9131.99,9219.58,13270.386,1590163199999,121873664.26303,38676,7666.717,70413882.83389,0
1590163200000,9219.58,9244.97,9174.62,9239.0,16158.821,1590166799999,148763979.39312,46003,8961.935,82523924.8435,0
1590166800000,9238.47,9259.38,9165.0,9188.01,15144.324,1590170399999,139526354.83953,39539,7863.84,72479959.37203,0
1590170400000,9188.02,9219.71,9166.01,9194.27,7484.85,1590173999999,68818065.19637,21015,3946.371,36290052.84246,0
1590174000000,9194.25,9215.73,9134.32,9170.99,9370.167,1590177599999,85981640.39431,26373,4434.837,40699195.92188,0
1590177600000,9170.99,9203.52,9124.15,9173.01,7969.36,1590181199999,73057123.75208,24811,3892.85,35692835.62003,0
1590181200000,9173.0,9203.0,9155.61,9201.0,4574.241,1590184799999,42001688.38228,16085,2474.114,22720172.97559,0
1590184800000,9201.0,9211.9,9170.4,9191.08,4274.931,1590188399999,39297266.5185,16962,2110.886,19406573.0478,0
1590188400000,9191.24,9193.19,9126.25,9166.4,7507.519,1590191999999,68751583.48141,21650,3368.55,30845087.73013,0
1590192000000,9166.43,9249.0,9166.43,9236.0,11119.776,1590195599999,102465969.92531,31293,6200.317,57137479.23517,0
1590195600000,9236.0,9265.42,9217.77,9231.81,7430.857,1590199199999,68653313.90097,21259,3977.193,36752351.76107,0
1590199200000,9231.81,9284.59,9225.0,9265.21,7949.274,1590202799999,73632293.75271,21513,4716.364,43689458.07226,0
1590202800000,9265.2,9300.0,9263.44,9280.0,7972.275,1590206399999,74029039.73276,22589,4430.776,41146743.41174,0
1590206400000,9280.0,9295.0,9233.6,9247.32,6411.986,1590209999999,59391040.58947,18725,3015.631,27940078.48832,0
1590210000000,9247.32,9262.86,9226.0,9257.42,4395.211,1590213599999,40632632.52868,13679,2257.999,20877935.16512,0
1590213600000,9257.42,9257.42,9207.31,9240.35,6973.551,1590217199999,64352083.26544,20757,3514.253,32429338.88924,0
1590217200000,9240.5,9264.18,9220.71,9252.01,5278.323,1590220799999,48791477.53473,15949,3077.255,28447469.87773,0
1590220800000,9252.0,9253.82,9160.25,9183.15,15765.515,1590224399999,144961157.6283,41865,6554.358,60267272.56139,0
1590224400000,9183.75,9196.0,9112.0,9135.15,10962.463,1590227999999,100435313.59296,31770,5187.953,47541337.71969,0
1590228000000,9135.6,9149.99,9092.0,9136.67,13948.066,1590231599999,127246398.47281,36669,7081.001,64614443.2749,0
1590231600000,9135.05,9184.03,9126.25,9168.95,8383.775,1590235199999,76806349.632,25818,4639.274,42502936.09896,0
1590235200000,9168.95,9168.95,9076.9,9127.23,13821.679,1590238799999,126081934.22465,39254,6472.769,59053412.03921,0
1590238800000,9127.32,9176.0,9110.0,9149.55,8503.174,1590242399999,77805841.77174,23138,4941.575,45222909.92172,0
1590242400000,9149.38,9216.0,9135.0,9193.79,9997.064,1590245999999,91846628.54629,30172,5720.359,52561979.00888,0
1590246000000,9193.81,9207.0,9166.84,9195.46,6540.33,1590249599999,60064452.33701,21595,3362.906,30888996.36196,0
1590249600000,9195.49,9206.98,9135.12,9168.97,10200.486,1590253199999,93489832.80591,30075,4776.397,43780994.81313,0
1590253200000,9168.97,9195.0,9155.1,9174.99,4395.058,1590256799999,40336567.5724,16322,2334.69,21428601.71888,0
1590256800000,9174.99,9198.0,9146.98,9160.37,6117.579,1590260399999,56082321.7507,18988,3093.625,28366701.17828,0
1590260400000,9160.37,9190.0,9112.34,9177.01,7894.162,1590263999999,72331490.95519,23090,3809.147,34915012.36983,0
1590264000000,9177.0,9245.33,9161.0,9225.83,11323.562,1590267599999,104271879.84591,27393,6442.824,59331770.79762,0
1590267600000,9225.8,9237.63,9204.24,9223.99,5247.112,1590271199999,48390657.3717,14950,2755.018,25408924.07207,0
1590271200000,9223.99,9244.97,9207.09,9222.23,3576.244,1590274799999,32992802.18229,12745,1827.243,16858028.57801,0
1590274800000,9222.23,9225.49,9150.0,9176.41,7382.138,1590278399999,67779657.80641,22920,3612.096,33166547.3587,0
1590278400000,9176.32,9206.7,9111.0,9194.09,11486.458,1590281999999,105247879.59931,27765,5335.679,48911840.0596,0
1590282000000,9193.86,9208.33,9167.28,9168.83,4393.251,1590285599999,40368347.37412,15066,2337.039,21476042.12611,0
1590285600000,9168.39,9227.21,9168.37,9194.99,4798.112,1590289199999,44173732.30161,15215,2633.814,24249920.33013,0
1590289200000,9194.99,9211.12,9175.61,9188.91,3276.0,1590292799999,30117421.33074,10767,1810.365,16643250.43342,0
1590292800000,9188.9,9216.0,9184.59,9185.99,2950.233,1590296399999,27146482.395,9086,1635.767,15053478.6496,0
1590296400000,9185.97,9210.0,9180.0,9201.31,2816.518,1590299999999,25908313.59148,8665,1613.75,14845865.84063,0
1590300000000,9201.69,9293.0,9201.69,9270.71,17439.783,1590303599999,161665186.10111,39950,10279.001,95272489.53627,0
1590303600000,9270.75,9286.2,9237.77,9251.22,6564.304,1590307199999,60813415.23507,19080,3162.008,29296619.8954,0
1590307200000,9251.22,9267.49,9235.0,9255.19,5444.892,1590310799999,50377718.66564,17540,3103.313,28713487.08262,0
1590310800000,9255.1,9294.44,9250.96,9267.38,6871.107,1590314399999,63748063.81227,21452,3597.1,33374632.91358,0
1590314400000,9267.37,9284.0,9247.45,9261.28,4821.317,1590317999999,44681580.66567,17484,2401.432,22256964.50717,0
1590318000000,9261.05,9261.3,9089.0,9111.31,29935.536,1590321599999,274511784.14052,71613,12805.078,117443235.08824,0
1590321600000,9111.04,9176.44,9086.04,9156.53,18439.653,1590325199999,168468620.14674,45466,10272.067,93864631.86101,0
1590325200000,9156.53,9156.54,9036.0,9082.63,17495.644,1590328799999,159002911.66972,45728,7668.857,69705663.77431,0
1590328800000,9082.65,9090.0,9006.0,9066.19,19930.599,1590332399999,180369892.73823,53670,10062.674,91090906.74564,0
1590332400000,9065.61,9088.0,9019.0,9050.0,9761.635,1590335999999,88431253.80517,31043,4988.744,45199256.44117,0
1590336000000,9050.0,9051.15,8851.24,8934.0,57726.933,1590339599999,515723299.26326,128390,26927.119,240595995.92319,0
1590339600000,8934.0,8980.0,8920.14,8945.62,17277.823,1590343199999,154633107.24603,42438,9436.511,84459143.51219,0
1590343200000,8945.63,8979.0,8883.36,8938.36,11994.247,1590346799999,107259878.5735,31952,5961.486,53337518.77148,0
1590346800000,8938.35,9044.1,8935.0,9015.44,14781.434,1590350399999,133048161.44648,37495,8109.568,72997791.21341,0
1590350400000,9014.31,9035.0,8976.2,8996.97,9503.478,1590353999999,85614080.1266,28563,4740.222,42704301.82745,0
1590354000000,8996.97,9090.0,8993.84,9050.06,11078.851,1590357599999,100256676.63181,30531,6589.128,59634171.14606,0
1590357600000,9050.05,9058.84,9010.05,9039.04,5964.578,1590361199999,53877671.41205,19634,2735.511,24711752.09292,0
1590361200000,9039.61,9050.0,8674.0,8711.37,44890.992,1590364799999,395411444.15207,103465,19752.531,173880062.75519,0
1590364800000,8711.37,8817.07,8623.38,8806.0,28862.286,1590368399999,252422883.82176,65121,15394.036,134751633.21196,0
