Time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1601424000000,359.7,361.55,351.02,359.71,1168055.491,1601510399999,415896154.63899,488247,609610.33,217137877.46284,0
1601596800000,352.54,354.34,334.01,345.41,1991868.507,1601683199999,683375506.97021,624922,1009982.56,346491381.82965,0
1601683200000,345.44,350.86,343.38,345.72,824121.901,1601769599999,285996343.36135,381089,441351.484,153210335.72871,0
1601769600000,345.69,354.3,343.68,352.23,994011.923,1601855999999,346534414.39154,396500,530327.161,184976511.46823,0
1601856000000,352.15,356.51,348.2,353.45,979059.824,1601942399999,344652651.01339,403413,501566.557,176648612.82079,0
1601942400000,353.45,354.95,336.44,340.65,1685300.902,1602028799999,583797555.3314,611831,841481.57,291672599.20087,0
1602028800000,340.66,342.9,332.22,341.41,1228735.001,1602115199999,416785150.9672,543383,640045.73,217195844.988,0
1602115200000,341.42,353.43,333.88,351.08,1560418.728,1602201599999,536210648.99195,599963,838940.891,288468451.97452,0
1602201600000,351.07,368.3,347.26,365.04,1327626.268,1602287999999,475540403.45352,545048,719923.006,257873520.21412,0
1602288000000,365.03,378.7,364.71,370.68,1467956.111,1602374399999,548124498.85565,574278,736595.156,274983252.54201,0
1602374400000,370.68,378.1,369.07,374.39,1029589.464,1602460799999,384600265.70501,486132,511445.155,191121269.6186,0
1602460800000,374.39,395.43,365.5,386.73,2084977.674,1602547199999,792546271.84131,676742,1026157.687,390164862.03784,0
1602547200000,386.72,388.15,374.25,381.12,1684066.814,1602633599999,642910145.53332,590391,795090.238,303647379.42133,0
1602633600000,381.11,387.72,373.12,378.75,1534026.379,1602719999999,582747917.14607,539010,729608.45,277298853.17548,0
1602720000000,378.75,382.6,369.5,377.63,1617436.212,1602806399999,608124653.81412,578617,762501.029,286863550.79217,0
1602806400000,377.63,379.92,360.53,365.41,1864106.37,1602892799999,687027290.77005,607914,882830.659,325454733.59731,0
1602892800000,365.42,370.91,363.19,368.26,710651.199,1602979199999,260959521.02027,420785,366800.605,134732518.24001,0
1602979200000,368.26,378.8,367.16,378.29,806637.483,1603065599999,301425260.48222,440692,434623.227,162449019.17228,0
1603065600000,378.28,384.53,372.72,379.47,1306013.625,1603151999999,494223813.25818,512797,674044.911,255109014.47219,0
1603152000000,379.47,381.19,364.9,368.74,1662321.815,1603238399999,619370716.71565,549359,774610.982,288687097.1686,0
1603238400000,368.74,402.8,367.9,390.96,3345842.465,1603324799999,1295884282.38578,876410,1662084.709,643468614.5703,0
1603324800000,390.95,421.9,390.57,414.39,3018734.084,1603411199999,1234905764.54365,856223,1481155.68,605949258.82696,0
1603411200000,414.38,419.99,401.82,409.4,2104662.195,1603497599999,867793859.96589,646495,1001021.043,412956085.38152,0
1603497600000,409.41,417.16,407.33,412.34,1329608.93,1603583999999,548566702.97112,520856,625794.455,258246674.26231,0
1603584000000,412.34,417.89,402.6,406.14,1346452.607,1603670399999,551028600.15098,517649,611352.855,250292063.17312,0
1603670400000,406.14,411.18,382.18,392.43,2786314.677,1603756799999,1107994114.66407,744207,1275931.568,507499167.93349,0
1603756800000,392.43,410.58,390.0,403.6,2401387.34,1603843199999,963095983.7254,630010,1175348.984,471365186.25248,0
1603843200000,403.59,409.65,379.28,388.17,2723288.874,1603929599999,1067492300.89028,738085,1270983.344,498189579.16182,0
1603929600000,388.17,394.27,380.5,386.94,1923941.877,1604015999999,747193992.32758,564298,959746.836,372848004.00139,0
1604016000000,386.94,392.1,373.03,382.4,2280687.856,1604102399999,869836730.23964,643478,1153271.152,439986543.35241,0
1604102400000,382.49,394.14,380.14,386.29,1672781.766,1604188799999,647983532.2333,552920,839003.873,325114136.45014,0
1604275200000,396.9,405.0,377.71,383.16,2316121.967,1604361599999,903392158.93109,713748,1118393.009,436313522.13636,0
1604361600000,383.16,390.28,370.0,388.11,2031329.509,1604447999999,772381755.52383,711968,1011103.37,384739140.23298,0
1604448000000,388.11,408.99,375.71,402.92,3120949.65,1604534399999,1226524381.3097,985161,1602508.567,629774997.89097,0
1604534400000,402.95,423.79,395.89,417.14,4634761.389,1604620799999,1891955855.84379,1290281,2266750.276,925931916.19339,0
1604620800000,417.13,459.0,414.81,456.38,5106137.581,1604707199999,2238630663.95929,1258910,2576925.846,1130196520.89144,0
1604707200000,456.38,469.74,423.7,435.58,5035309.468,1604793599999,2267393644.26046,1412297,2336697.868,1053223100.15363,0
1604793600000,435.64,461.1,432.33,454.75,2450451.528,1604879999999,1096811295.30789,773991,1189419.868,532502725.07508,0
1604880000000,454.74,459.9,433.76,444.72,3414860.603,1604966399999,1529951231.33957,875666,1612337.826,722662672.21982,0
1604966400000,444.73,455.82,439.07,450.67,2457157.259,1605052799999,1101900928.72573,724815,1206236.073,541148853.79797,0
1605052800000,450.67,476.89,449.69,463.35,3760142.204,1605139199999,1745401777.20616,971963,1819879.512,844866287.00886,0
1605139200000,463.34,470.83,451.09,462.68,3184836.866,1605225599999,1466293500.10829,861884,1509260.085,695142857.21308,0
1605225600000,462.69,479.0,457.25,476.8,3013056.859,1605311999999,1409561751.13007,829046,1466116.036,686141035.05957,0
1605312000000,476.8,478.1,451.97,461.0,2199594.275,1605398399999,1018168657.35182,690421,967974.5,448037124.75822,0
1605398400000,461.02,462.96,440.1,448.16,2039952.113,1605484799999,923590510.34729,691121,918757.038,416011815.66143,0
1605484800000,448.16,466.6,445.53,460.72,2458564.459,1605571199999,1122837075.35513,799761,1210769.531,553002736.48237,0
1605571200000,460.7,485.93,460.0,482.49,3589150.001,1605657599999,1700391157.3162,1004063,1750468.951,829484489.37339,0
1605657600000,482.56,497.0,455.0,478.61,5265683.829,1605743999999,2515967634.21523,1259021,2471021.647,1181302210.33809,0
1605744000000,478.6,480.68,465.15,471.38,2320768.365,1605830399999,1100330779.87607,736696,1089984.041,516986229.7034,0
1605830400000,471.38,514.52,471.01,510.37,4646610.69,1605916799999,2320362796.89682,1231789,2338633.211,1167794800.38878,0
1605916800000,510.43,555.44,502.8,554.1,5113556.271,1606003199999,2697114724.26534,1269280,2506583.286,1322311675.77051,0
1606003200000,554.04,582.93,511.0,560.42,7317045.59,1606089599999,4022935662.18822,1515989,3442602.213,1894101142.5941,0
1606089600000,560.41,611.88,550.81,609.12,7475301.504,1606175999999,4395596654.20608,1708344,3600348.07,2118020759.43327,0
1606176000000,609.12,624.65,586.15,605.72,5651528.809,1606262399999,3439202254.39881,1535693,2634898.971,1604006033.18263,0
1606262400000,605.71,607.09,555.0,569.79,4433328.336,1606348799999,2605337977.25365,1287051,2025470.843,1190732395.06242,0
1606348800000,569.79,577.53,480.12,520.25,9591594.788,1606435199999,4964042842.5414,2411538,4557736.193,2357962862.69763,0
1606435200000,520.2,530.83,493.8,518.92,3685801.761,1606521599999,1891984830.74204,1098744,1773928.625,911033486.77284,0
1606521600000,518.89,548.0,507.0,537.46,2832550.126,1606607999999,1497243990.57013,906409,1375847.839,727357982.51448,0
1606608000000,537.37,577.0,530.5,576.38,2762989.981,1606694399999,1524874855.14498,943839,1373330.614,758389886.65642,0
1606694400000,576.38,617.53,570.9,617.42,4836853.473,1606780799999,2884934969.37863,1368780,2353258.788,1404045558.33253,0
1606867200000,585.92,605.88,574.73,596.96,3460094.906,1606953599999,2049109615.60201,1117881,1679751.668,995283927.14567,0
1606953600000,596.96,624.7,585.95,616.2,2791753.902,1607039999999,1695201269.41961,997759,1332751.379,809355587.87365,0
1607040000000,616.21,620.99,564.91,567.68,3251195.251,1607126399999,1930987603.32641,1123400,1493228.201,887013823.21477,0
1607126400000,567.69,598.2,561.06,596.97,2107815.29,1607212799999,1234522304.91226,881935,1060800.682,621402732.42573,0
1607212800000,596.98,607.93,583.2,601.86,2030749.593,1607299199999,1210476905.56092,934832,1000845.295,596760703.31534,0
1607299200000,601.86,603.63,584.67,591.84,1665460.089,1607385599999,989095671.2003,676652,811608.999,482197610.97348,0
1607385600000,591.84,595.75,548.0,555.17,3233758.126,1607471999999,1856322580.76521,1019489,1541466.306,885115162.26744,0
1607472000000,555.08,578.62,531.0,573.27,3460599.61,1607558399999,1926583484.51165,1102128,1701065.397,947542824.08667,0
1607558400000,573.28,575.67,548.52,559.71,2293137.506,1607644799999,1286219630.44382,792141,1126905.305,632190699.09652,0
1607644800000,559.69,561.37,533.11,544.74,2929601.56,1607731199999,1599364273.38403,937661,1429854.121,780782889.40122,0
1607731200000,544.8,574.0,543.34,568.34,1764546.873,1607817599999,986473193.62934,700318,873246.882,488324950.53594,0
1607817600000,568.3,595.47,563.11,590.91,2311572.28,1607903999999,1347203345.71772,798911,1148879.569,669695578.38963,0
1607904000000,590.92,591.63,575.57,586.33,1808415.505,1607990399999,1056642933.64741,801134,886319.241,517993753.6209,0
1607990400000,586.32,598.0,579.0,588.8,1866136.289,1608076799999,1096639680.90851,823810,929617.671,546423264.75966,0
1608076800000,588.8,640.47,581.04,637.8,3634225.42,1608163199999,2224121861.38123,1304479,1837194.357,1124377292.96617,0
1608163200000,637.79,678.2,625.0,643.12,6624640.551,1608249599999,4323918360.18859,2097193,3157585.238,2061063096.3239,0
1608249600000,643.09,665.85,630.1,654.51,2995266.462,1608335999999,1938890105.18305,1193469,1443704.989,934639849.0559,0
1608336000000,654.44,671.95,646.0,658.81,2635211.184,1608422399999,1734368811.90602,1107104,1259451.216,829055715.99985,0
1608422400000,658.82,662.99,620.93,638.27,2759178.686,1608508799999,1784260076.65732,1034345,1271674.328,822799180.78304,0
1608508800000,638.25,648.88,595.54,608.18,3621682.355,1608595199999,2244492979.21308,1260169,1705017.689,1057155084.86108,0
1608595200000,608.24,638.7,588.41,637.2,3285945.398,1608681599999,2018867691.25137,1058048,1640032.54,1008590516.75009,0
1608681600000,637.2,639.54,546.81,585.34,4594542.183,1608767999999,2780347849.30735,1465155,2147754.185,1300492976.8334,0
1608768000000,585.49,615.42,565.2,612.31,3154682.001,1608854399999,1850869925.29699,1169046,1579144.92,926924474.74113,0
1608854400000,612.31,634.96,604.5,627.18,2623370.085,1608940799999,1624993202.28557,1020133,1305196.836,808829053.18236,0
1608940800000,627.17,654.32,615.1,637.9,3122352.524,1609027199999,1980966584.01513,1165772,1516738.033,962737119.26878,0
1609027200000,637.89,718.75,625.0,685.97,6363000.477,1609113599999,4287976144.01719,2234484,3093011.805,2085176955.54603,0
1609113600000,685.97,749.5,681.91,731.07,5455254.006,1609199999999,3965092828.22437,2092574,2688256.835,1954112347.84904,0
1609200000000,731.06,742.0,690.1,733.45,4261041.716,1609286399999,3062141882.86711,1752957,2051871.058,1475213382.91639,0
1609286400000,733.45,760.76,717.52,753.04,3348883.502,1609372799999,2472826955.60816,1537599,1635461.921,1208263548.45884,0
1609372800000,753.05,757.0,721.75,737.19,2876756.193,1609459199999,2129347026.27606,1310873,1361549.052,1008271246.3056,0
1609545600000,729.7,788.71,715.6,775.02,4176508.581,1609631999999,3166570113.30716,1675287,2045884.505,1551475925.67028,0
1609632000000,775.04,1022.51,769.19,980.24,9610267.802,1609718399999,8696957087.56834,3584354,4657677.769,4214597578.60845,0
1609718400000,980.23,1173.94,890.0,1043.11,12057661.067,1609804799999,12280790632.57096,5214614,5778764.348,5889966213.22539,0
1609804800000,1043.12,1138.92,974.23,1101.29,7526097.093,1609891199999,7963297766.14071,3756458,3629331.553,3840921611.10877,0
1609891200000,1101.29,1218.0,1057.3,1212.64,6952861.553,1609977599999,7952492225.25109,3494566,3321058.126,3800589046.70885,0
1609977600000,1212.98,1297.15,1150.0,1227.12,5807791.01,1610063999999,7101050891.0701,2990880,2772049.386,3390930251.65891,0
1610064000000,1227.5,1279.06,1064.6,1218.39,6994773.234,1610150399999,8338888162.52835,3819568,3312616.534,3949768897.76069,0
1610150400000,1218.55,1314.0,1173.0,1279.96,4157466.015,1610236799999,5122826054.03456,2332783,1987394.9,2450205641.03836,0
1610236800000,1279.96,1354.66,1168.49,1257.96,5913298.389,1610323199999,7633413010.30207,3326148,2781784.245,3593800626.94579,0
1610323200000,1257.95,1264.5,915.2,1086.94,11237262.772,1610409599999,11884458713.94124,6888480,5330729.574,5639590221.4675,0
1610409600000,1086.84,1153.13,1007.0,1050.82,5531356.605,1610495999999,5979396463.61216,3566320,2638374.932,2853269704.49428,0
1610496000000,1050.67,1138.63,987.21,1130.4,4029644.646,1610582399999,4284303782.76047,2781096,1944010.424,2068348623.5124,0
1610582400000,1130.4,1249.32,1087.68,1234.86,4079502.435,1610668799999,4801436186.55306,2522658,1960836.392,2308220044.12361,0
1610668800000,1234.5,1260.0,1070.0,1168.79,5020898.727,1610755199999,5936014554.3996,3358575,2392020.497,2828783904.10233,0
1610755200000,1168.65,1296.79,1152.13,1230.19,3980782.071,1610841599999,4882690374.13278,2865431,1912825.153,2346394635.14904,0
1610841600000,1230.32,1272.28,1165.0,1233.71,3396518.439,1610927999999,4148284417.37915,2848234,1651908.247,2018781238.7725,0
1610928000000,1233.61,1265.96,1183.2,1262.99,2562805.077,1611014399999,3145780782.70752,2072463,1238032.263,1520307506.40987,0
1611014400000,1263.0,1444.05,1255.51,1367.51,6288844.344,1611100799999,8661460016.5314,3890176,3015469.076,4153264139.37802,0
1611100800000,1367.38,1411.38,1236.35,1379.24,5844273.198,1611187199999,7735368865.48017,3605568,2787472.651,3691850377.50564,0
1611187200000,1379.23,1391.0,1083.4,1111.23,6820207.515,1611273599999,8422222242.52244,4232497,3225429.287,3984780487.02147,0
1611273600000,1111.82,1274.52,1041.13,1234.55,5475223.381,1611359999999,6400413550.76259,3498939,2678746.661,3132019760.24392,0
1611360000000,1234.54,1274.0,1197.0,1235.66,2920417.541,1611446399999,3621490157.81458,2103058,1422281.665,1764218917.94195,0
1611446400000,1235.65,1401.88,1221.51,1394.24,3768553.334,1611532799999,4990725961.73751,2620391,1895960.818,2510843703.70461,0
1611532800000,1394.23,1481.46,1293.0,1318.61,5138109.254,1611619199999,7203921848.3719,3373235,2446042.654,3432045420.66001,0
1611619200000,1318.53,1379.5,1244.87,1368.4,4868106.344,1611705599999,6419154907.36397,3330274,2389486.467,3152802892.24343,0
1611705600000,1368.48,1377.9,1206.0,1238.55,5277115.882,1611791999999,6718585856.24908,3583216,2531776.401,3224148736.74322,0
1611792000000,1238.55,1362.94,1217.28,1329.86,3463945.921,1611878399999,4544323851.28896,2615492,1714577.434,2250424392.42802,0
1611878400000,1330.28,1443.0,1285.46,1381.99,5010264.423,1611964799999,6852570488.05573,3646547,2406600.666,3291810474.31575,0
1611964800000,1382.14,1409.35,1328.0,1380.48,2364036.673,1612051199999,3218442098.50122,2016654,1159814.103,1579703446.13367,0
1612051200000,1380.42,1383.7,1281.96,1313.12,2091898.285,1612137599999,2789247028.64788,1745459,980938.92,1307931119.23746,0
1612224000000,1376.74,1551.5,1363.0,1516.26,5098356.241,1612310399999,7431220730.79352,3355992,2499526.773,3644007625.7395,0
1612310400000,1516.2,1672.76,1510.76,1666.0,4407760.724,1612396799999,6966221755.1702,3190764,2171799.519,3434502838.53946,0
1612396800000,1666.1,1703.37,1557.0,1596.0,4966516.757,1612483199999,8136508279.05647,3470922,2348069.915,3848825179.12879,0
1612483200000,1595.93,1767.19,1592.46,1721.16,3518469.104,1612569599999,5947779584.53895,2628410,1716851.526,2902204413.55335,0
1612569600000,1721.03,1748.11,1647.09,1679.34,2991060.685,1612655999999,5059220432.8374,2363495,1409797.953,2385307408.24346,0
1612656000000,1679.38,1695.5,1490.48,1611.99,4063794.078,1612742399999,6470840190.4574,2835190,1915828.659,3050520627.62823,0
1612742400000,1612.0,1782.5,1566.22,1755.61,3884050.435,1612828799999,6554958213.11899,2752510,1876643.362,3167309739.18909,0
1612828800000,1755.6,1830.47,1713.2,1770.79,3388435.791,1612915199999,5963865015.44841,2375549,1627361.442,2865302390.73438,0
1612915200000,1770.99,1848.0,1680.0,1743.31,3442140.65,1613001599999,6073425415.1568,2403599,1636112.194,2888417255.13224,0
1613001600000,1743.3,1827.07,1704.21,1789.32,2256762.199,1613087999999,3999256495.29382,1755149,1084742.684,1922113256.62648,0
1613088000000,1789.32,1872.86,1740.22,1843.08,2650816.264,1613174399999,4780809285.80296,1942543,1295528.595,2337379584.14198,0
1613174400000,1843.08,1878.88,1764.79,1818.02,2381458.551,1613260799999,4331083291.8682,1795873,1132071.471,2059477700.42715,0
1613260800000,1817.86,1857.67,1785.23,1803.59,1773668.237,1613347199999,3236470817.88099,1480018,819483.085,1495445756.79576,0
1613347200000,1804.0,1839.63,1652.0,1781.34,3238695.81,1613433599999,5714101385.26495,2238984,1524726.195,2691076800.47953,0
1613433600000,1781.34,1831.58,1726.01,1784.31,2536777.874,1613519999999,4526508138.96013,1955052,1194945.841,2132951128.29046,0
1613520000000,1784.31,1864.26,1735.66,1849.86,2340915.266,1613606399999,4236223610.15366,1854144,1135793.751,2056039289.37651,0
1613606400000,1849.87,1955.0,1849.37,1941.26,2447343.966,1613692799999,4677799273.31045,1991785,1191392.013,2277217716.61076,0
1613692800000,1941.12,1980.0,1894.0,1958.58,1943898.87,1613779199999,3766473154.64299,1688871,932775.41,1807574899.99218,0
1613779200000,1958.59,2048.0,1792.0,1914.58,3273599.601,1613865599999,6470877708.6009,2451990,1536660.896,3041162056.4399,0
1613865600000,1914.51,1981.04,1885.0,1934.75,2039425.917,1613951999999,3961287537.73876,1712993,995068.871,1933114330.09426,0
1613952000000,1934.59,1938.5,1552.2,1778.3,4972903.814,1614038399999,8838825736.40233,3509281,2326381.12,4138255022.73987,0
