,time,open,high,low,close,volume,turnover,24h_high,breakout_24h,closed_above_breakout_24h,7d_high,breakout_7d,closed_above_breakout_7d,perf_break24h_h1,perf_break24h_h4,perf_break7d_h1,perf_break7d_h4,perf_break7d_h12,perf_break7d_h24,perf_break24h_h1_from_close,perf_break24h_h4_from_close,perf_break7d_h1_from_close,perf_break7d_h4_from_close,perf_break7d_h12_from_close,perf_break7d_h24_from_close,drawdown_max_h1,drawdown_max_h4,drawdown_max_h12,drawdown_max_h24
2021-04-24 11:00:46,1619262000000,2190.0,2221.65,2157.0,2180.0,11566.73,25215471.4,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.015068493150684932,-0.015068493150684932,-0.015068493150684932,-0.015068493150684932
2021-04-24 11:59:45,1619265600000,2180.0,2242.45,2165.15,2226.05,11137.47,24792565.0935,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.006811926605504545,-0.01055045871559633,-0.01055045871559633,-0.01055045871559633
2021-04-24 13:00:55,1619269200000,2226.05,2232.8,2208.95,2217.2,6075.99,13471685.028,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0076817681543542874,-0.031019069652523608,-0.031019069652523608,-0.031019069652523608
2021-04-24 13:59:54,1619272800000,2217.2,2226.2,2188.7,2198.4,7032.21,15459610.464,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.012854050153346563,-0.02715136207829687,-0.02715136207829687,-0.02715136207829687
2021-04-24 15:01:04,1619276400000,2198.4,2264.5,2173.3,2251.0,10841.35,24403878.85,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.01141739446870447,-0.015124636098981077,-0.018831877729257682,-0.018831877729257682
2021-04-24 16:00:03,1619280000000,2251.0,2262.5,2232.0,2236.85,4933.17,11034761.3145,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.008440693025322079,-0.0345179920035539,-0.04175921812527766,-0.04175921812527766
2021-04-24 16:59:02,1619283600000,2236.85,2253.0,2214.35,2249.7,5532.62,12446735.214,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.01005878802780696,-0.02841048796298354,-0.035697521067572666,-0.035697521067572666
2021-04-24 18:00:12,1619287200000,2249.7,2289.95,2241.6,2265.6,4946.26,11206246.656,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0036004800640084943,-0.03396008356669762,-0.04120549406587537,-0.04120549406587537
2021-04-24 18:59:10,1619290800000,2265.6,2284.85,2265.55,2271.35,2431.79,5523446.2165,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-2.206920903942759e-05,-0.022620939265536724,-0.04793432203389827,-0.04793432203389827
2021-04-24 20:00:20,1619294400000,2271.35,2295.1,2251.8,2293.85,2971.95,6817207.5075,2376.0,False,False,2644.0,False,False,,,,,,,,,,,,,-0.008607215972879445,-0.025095207695863694,-0.050344508772315985,-0.050344508772315985
2021-04-24 20:59:19,1619298000000,2293.85,2297.2,2273.2,2286.8,2639.32,6035596.976,2370.5,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009002332323386486,-0.022778298493798636,-0.059659524380408446,-0.059659524380408446
2021-04-24 22:00:29,1619301600000,2286.8,2293.95,2235.35,2240.4,4274.81,9577284.324,2368.5,False,False,2644.0,False,False,,,,,,,,,,,,,-0.022498688123141625,-0.022498688123141625,-0.05676053874409663,-0.05676053874409663
2021-04-24 22:59:28,1619305200000,2240.4,2261.35,2204.0,2215.35,6878.22,15237664.677,2368.5,False,False,2644.0,False,False,,,,,,,,,,,,,-0.01624709873236926,-0.01624709873236926,-0.033587752187109444,-0.0372254954472416
2021-04-25 00:00:38,1619308800000,2215.35,2245.2,2204.05,2217.25,6331.82,14039227.895,2368.5,False,False,2644.0,False,False,,,,,,,,,,,,,-0.005100774144040322,-0.005123343941137929,-0.01898119935901764,-0.026338953212810576
2021-04-25 00:59:37,1619312400000,2217.25,2251.2,2217.2,2240.8,2771.94,6211363.152,2328.65,False,False,2644.0,False,False,,,,,,,,,,,,,-2.2550456646829134e-05,-0.005975871011387981,-0.019821851392490614,-0.027173300259330253
2021-04-25 02:00:47,1619316000000,2240.8,2251.0,2233.8,2244.85,2866.16,6434099.276,2328.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.003123884327026062,-0.016422706176365664,-0.03012317029632274,-0.03739735808639779
2021-04-25 02:59:46,1619319600000,2244.85,2245.95,2184.6,2189.85,5757.38,12607798.593,2328.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.026839209746753682,-0.026839209746753682,-0.026839209746753682,-0.039134017863108855
2021-04-25 04:00:56,1619323200000,2189.85,2200.0,2173.3,2192.75,3839.13,8418252.3075,2328.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.007557595269082233,-0.007557595269082233,-0.007557595269082233,-0.015001027467634728
2021-04-25 04:59:55,1619326800000,2192.75,2211.8,2192.45,2205.05,4336.4,9561978.82,2328.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0001368145023373307,-0.008870140234864812,-0.008870140234864812,-0.01630372819518869
2021-04-25 05:58:54,1619330400000,2205.05,2210.45,2182.0,2182.3,2250.63,4911549.849,2321.4,False,False,2644.0,False,False,,,,,,,,,,,,,-0.010453277703453518,-0.014398766467880545,-0.014398766467880545,-0.021790889095485443
2021-04-25 07:00:04,1619334000000,2182.3,2198.7,2165.05,2197.7,7892.82,17346050.514,2303.6,False,False,2644.0,False,False,,,,,,,,,,,,,-0.007904504421940154,-0.007904504421940154,-0.007904504421940154,-0.011593273152178975
2021-04-25 07:59:03,1619337600000,2197.7,2238.5,2186.85,2230.95,5122.49,11428019.0655,2303.6,False,False,2644.0,False,False,,,,,,,,,,,,,-0.004936979569549943,-0.014856440824498175,-0.014856440824498175,-0.018519361150293408
2021-04-25 09:00:13,1619341200000,2230.95,2260.75,2197.7,2257.65,10668.89,24086619.5085,2297.2,False,False,2644.0,False,False,,,,,,,,,,,,,-0.014903964678724312,-0.02953898563392261,-0.02953898563392261,-0.03314731392456121
2021-04-25 09:59:12,1619344800000,2257.65,2290.0,2238.25,2261.7,11615.54,26270866.818,2297.2,False,False,2644.0,False,False,,,,,,,,,,,,,-0.008593006001816087,-0.04101610081279202,-0.04101610081279202,-0.04458175536509206
2021-04-25 11:00:22,1619348400000,2261.7,2294.25,2256.75,2288.35,4431.89,10141715.4815,2297.2,False,False,2644.0,False,False,,,,,,,,,,,,,-0.002188619180262554,-0.03309457487730465,-0.042733342176238955,-0.042733342176238955
2021-04-25 11:59:21,1619352000000,2288.35,2324.65,2281.15,2320.1,7098.11,16468325.011,2297.2,True,True,2644.0,False,False,0.008379766672470835,0.023702768587846194,,,,,-0.0015732080513771352,0.013598551786561002,,,,,-0.003146371839971953,-0.0396136954574257,-0.05388161775952093,-0.05388161775952093
2021-04-25 13:00:31,1619355600000,2320.1,2322.5,2303.0,2316.45,3493.9,8093444.655,2324.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0073703719667255335,-0.03527865178225073,-0.06682901599068994,-0.06682901599068994
2021-04-25 13:59:30,1619359200000,2316.45,2347.1,2305.05,2344.7,8422.04,19747157.188,2324.65,True,True,2644.0,False,False,0.007377454670595612,-0.010603746800593677,,,,,-0.0012368320040941853,-0.01906427261483338,,,,,-0.004921323577025033,-0.02577219452178973,-0.06535863066329929,-0.06535863066329929
2021-04-25 15:00:40,1619362800000,2344.7,2357.15,2335.2,2341.8,4540.24,10632334.032,2347.1,True,False,2644.0,False,False,0.0019385624813600536,-0.0325508073793192,,,,,0.004206166196942484,-0.03036126056879339,,,,,-0.004051691047895253,-0.027103680641446554,-0.07661961018467166,-0.07661961018467166
2021-04-25 15:59:39,1619366400000,2341.8,2351.65,2322.1,2351.65,4346.51,10221470.2415,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.008412332393885162,-0.016568451618413263,-0.0754761294730549,-0.0754761294730549
2021-04-25 17:00:49,1619370000000,2351.65,2354.7,2315.35,2327.0,3724.71,8667400.17,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.015435970488805809,-0.01981587396083597,-0.0793485425127038,-0.0793485425127038
2021-04-25 17:59:48,1619373600000,2327.0,2328.8,2281.25,2300.0,6731.38,15482174,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.019660507090674687,-0.019660507090674687,-0.06959604641168879,-0.06959604641168879
2021-04-25 19:00:58,1619377200000,2300.0,2312.5,2267.3,2270.7,7089.28,16097628.096,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.014217391304347748,-0.014217391304347748,-0.049195652173913085,-0.05867391304347818
2021-04-25 19:59:57,1619380800000,2270.7,2291.75,2211.75,2219.0,11159.98,24763995.62,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.025961157352358225,-0.025961157352358225,-0.03214867661954464,-0.04652750253225862
2021-04-25 20:58:56,1619384400000,2219.0,2242.95,2170.0,2214.65,12684.16,28090974.944,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.022082018927444796,-0.022082018927444796,-0.022082018927444796,-0.024312753492564135
2021-04-25 22:00:06,1619388000000,2214.65,2283.8,2208.15,2277.1,7454.1,16973731.11,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.00293500101596189,-0.020161199286569023,-0.020161199286569023,-0.02239631544487838
2021-04-25 22:59:05,1619391600000,2277.1,2320.9,2261.75,2320.55,7406.42,17186967.931,2357.15,False,False,2644.0,False,False,,,,,,,,,,,,,-0.006741030257783984,-0.04703350753150934,-0.04703350753150934,-0.04920732510649498
2021-04-26 00:00:15,1619395200000,2320.55,2417.8,2305.5,2413.9,20485.82,49450720.898,2357.15,True,True,2644.0,False,False,0.03765140105636043,0.041108966336465685,,,,,0.013256555781101123,0.01663283483160035,,,,,-0.006485531447286282,-0.06487686108896605,-0.06487686108896605,-0.06700997608325612
2021-04-26 00:59:14,1619398800000,2413.9,2454.55,2406.25,2445.9,9666.38,23642998.842,2417.8,True,True,2644.0,False,False,0.012428654148399257,0.021734634791959518,,,,,0.0007972525450753579,0.009996320372868808,,,,,-0.003169145366419525,-0.08523551099879863,-0.10103981109408015,-0.10309043456646916
2021-04-26 02:00:24,1619402400000,2445.9,2471.25,2422.4,2447.85,6283.67,15381481.6095,2454.55,True,False,2644.0,False,False,-0.0003259253223605882,0.007659245075471971,,,,,0.002410278407582201,0.010417304981922912,,,,,-0.009607915286806492,-0.07528925957725176,-0.11280101394169839,-0.11482480886381287
2021-04-26 02:59:23,1619406000000,2447.85,2459.4,2435.0,2453.75,2513.67,6167917.7625,2471.25,False,False,2644.0,False,False,,,,,,,,,,,,,-0.005249504667361116,-0.05815307310496963,-0.11350777212656,-0.11552995485834497
2021-04-26 04:00:33,1619409600000,2453.75,2478.1,2447.9,2454.05,6410.55,15731810.2275,2471.25,True,False,2644.0,False,False,-0.00036418816388471053,-0.013434496712190113,,,,,0.006642081457182912,-0.00651983455919806,,,,,-0.002384105960264864,-0.01935812531839022,-0.11563932755985736,-0.11765664798777374
2021-04-26 04:59:32,1619413200000,2454.05,2472.45,2431.55,2470.35,3333.57,8235084.6495,2478.1,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009168517348872272,-0.0128970477374137,-0.11574743790876313,-0.11776451172551496
2021-04-26 06:00:42,1619416800000,2470.35,2487.85,2459.0,2473.35,2733.79,6761619.4965,2478.1,True,False,2644.0,False,False,-0.01049190912392559,0.0006254791977725604,,,,,-0.008591586310065296,0.002547152647219432,,,,,-0.0045944906592182925,-0.015706276438561227,-0.12158196207015197,-0.12358572671888589
2021-04-26 06:59:41,1619420400000,2473.35,2476.25,2444.2,2452.1,3445.25,8448097.525,2487.85,False,False,2644.0,False,False,,,,,,,,,,,,,-0.011785634867689607,-0.01690015565932833,-0.12264742151333209,-0.12264742151333209
2021-04-26 08:00:51,1619424000000,2452.1,2456.75,2428.55,2438.05,4572.09,11146984.0245,2487.85,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009604012886913147,-0.009604012886913147,-0.11504424778761059,-0.11504424778761059
2021-04-26 08:59:50,1619427600000,2438.05,2487.85,2423.6,2484.1,4781.08,11876680.828,2487.85,False,False,2644.0,False,False,,,,,,,,,,,,,-0.005926867783679691,-0.005926867783679691,-0.09429667152027238,-0.10994442279690743
2021-04-26 10:01:00,1619431200000,2484.1,2498.5,2470.65,2479.65,5278.96,13089973.164,2487.85,True,False,2644.0,False,False,0.012420362964005102,-0.0007637116385634548,,,,,0.015768354404855488,0.002540681144516253,,,,,-0.005414435811762738,-0.02435489714584759,-0.08950927901453239,-0.1264441850167062
2021-04-26 10:59:59,1619434800000,2479.65,2526.4,2479.6,2518.75,4918.75,12389101.5625,2498.5,True,True,2644.0,False,False,-0.006984190514308512,0.004342605563337967,,,,,-0.0149677419354838,-0.003732009925558349,,,,,-2.016413606766354e-05,-0.02260399653176867,-0.07023168592341665,-0.12487649466658604
2021-04-26 11:58:58,1619438400000,2518.75,2522.5,2480.7,2481.05,4850.81,12035102.1505,2526.4,False,False,2644.0,False,False,,,,,,,,,,,,,-0.015106699751861115,-0.0377766749379653,-0.04466501240694789,-0.13846153846153847
2021-04-26 13:00:08,1619442000000,2481.05,2514.0,2476.95,2494.1,4292.49,10705899.309,2526.4,False,False,2644.0,False,False,,,,,,,,,,,,,-0.001652526148203528,-0.004191773644223248,-0.02363918502247036,-0.12537030692650294
2021-04-26 13:59:07,1619445600000,2494.1,2506.45,2474.65,2485.95,3113.81,7740775.9695,2526.4,False,False,2644.0,False,False,,,,,,,,,,,,,-0.007798404233992149,-0.007798404233992149,-0.028266709434264865,-0.1299466741509963
2021-04-26 15:00:17,1619449200000,2485.95,2510.8,2471.85,2509.35,2925.31,7340626.6485,2526.4,False,False,2644.0,False,False,,,,,,,,,,,,,-0.005671875942798492,-0.005671875942798492,-0.025080954966914024,-0.12709426979625488
2021-04-26 15:59:15,1619452800000,2509.35,2526.45,2454.0,2484.7,9857.71,24493452.037,2526.4,True,False,2644.0,False,False,-0.006531032298923369,-0.0276678277390754,,,,,0.010142069465126686,-0.01134945868716538,,,,,-0.022057504931555946,-0.022057504931555946,-0.03417219598700859,-0.13523422400223162
2021-04-26 17:00:25,1619456400000,2484.7,2532.55,2483.75,2509.9,4618.31,11591496.269,2526.45,True,False,2644.0,False,False,-0.00878703318886177,-0.011438975637752435,,,,,-0.002251085700625559,-0.004920514761544249,,,,,-0.0003823399203122382,-0.01235561637219778,-0.024590493822191778,-0.12665512939187823
2021-04-26 17:59:24,1619460000000,2509.9,2510.55,2488.6,2504.25,2446.88,6127599.24,2532.55,False,False,2644.0,False,False,,,,,,,,,,,,,-0.008486393880234344,-0.02227180365751627,-0.03438383999362531,-0.1354237220606399
2021-04-26 19:00:34,1619463600000,2504.25,2504.3,2476.85,2491.05,3068.34,7643388.357,2532.55,False,False,2644.0,False,False,,,,,,,,,,,,,-0.01094139962064494,-0.02006588799041629,-0.032205251073175636,-0.1334730957372467
2021-04-26 19:59:33,1619467200000,2491.05,2491.05,2456.5,2456.5,2692.64,6614470.16,2532.55,False,False,2644.0,False,False,,,,,,,,,,,,,-0.013869653359025383,-0.013869653359025383,-0.02707693542883534,-0.12888139539551602
2021-04-26 21:00:43,1619470800000,2456.5,2501.2,2432.15,2497.55,9886.28,24691478.614,2532.55,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009912477101567233,-0.009912477101567233,-0.009912477101567233,-0.10109912477101564
2021-04-26 21:59:42,1619474400000,2497.55,2542.95,2477.1,2511.1,12365.88,31051961.268,2532.55,True,False,2644.0,False,False,0.0011450909162700187,-0.0053700815383705604,,,,,0.00969694556170599,0.0031261200270797295,,,,,-0.008188024263778612,-0.02618566194870977,-0.02618566194870977,-0.09441252427378838
2021-04-26 23:00:52,1619478000000,2511.1,2543.3,2504.95,2535.45,3203.3,8121806.985,2542.95,True,False,2644.0,False,False,-0.013370298275624767,-0.018993688432725666,,,,,-0.010451793567216866,-0.016091818020469634,,,,,-0.002449125881088006,-0.031440404603560124,-0.031440404603560124,-0.08187646847994899
2021-04-26 23:59:51,1619481600000,2535.45,2549.35,2502.35,2508.95,6388.14,16027523.853,2543.3,True,False,2644.0,False,False,-0.010576809656745208,-0.014115519207329095,,,,,0.0029693696566293762,-0.0006177883178220878,,,,,-0.013054881776410465,-0.04074227454692451,-0.04074227454692451,-0.05095742373148744
2021-04-27 01:01:01,1619485200000,2508.95,2523.0,2505.55,2516.4,1814.65,4566385.26,2549.35,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0013551485681259636,-0.012694553498475423,-0.03061041471531905,-0.0344965025209748
2021-04-27 02:00:00,1619488800000,2516.4,2532.65,2516.25,2518.95,1285.93,3239193.3735,2549.35,False,False,2644.0,False,False,,,,,,,,,,,,,-5.960896518840047e-05,-0.005583373072643531,-0.033480368780797964,-0.036878079796534805
2021-04-27 02:58:59,1619492400000,2518.95,2518.95,2483.15,2494.65,3140.66,7834847.469,2549.35,False,False,2644.0,False,False,,,,,,,,,,,,,-0.014212270985926569,-0.014212270985926569,-0.03445880227872714,-0.03785307370134378
2021-04-27 04:00:09,1619496000000,2494.65,2508.05,2491.7,2507.4,1699.44,4261175.856,2549.35,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0011825306155173161,-0.004609865111338264,-0.025053614735534042,-0.028480949231355173
2021-04-27 04:59:08,1619499600000,2507.4,2532.6,2506.45,2528.8,4029.79,10190532.952,2549.35,False,False,2644.0,False,False,,,,,,,,,,,,,-0.000378878519582146,-0.00967137273669937,-0.03001116694584031,-0.03342107362207872
2021-04-27 06:00:18,1619503200000,2528.8,2566.45,2528.8,2561.45,5359.89,13729090.2405,2549.35,True,True,2644.0,False,False,-0.0011375448643772298,-0.001196383391844873,,,,,-0.005856058092096274,-0.005914618673017095,,,,,0.0,-0.018052040493514745,-0.03821970895286305,-0.041600759253400926
2021-04-27 06:59:17,1619506800000,2561.45,2564.65,2536.0,2546.45,2657.11,6766197.7595,2566.45,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009935778562923273,-0.027230670128247675,-0.05047922075386978,-0.053817173866364726
2021-04-27 08:00:27,1619510400000,2546.45,2559.25,2536.05,2537.0,1781.27,4519081.99,2566.45,False,False,2644.0,False,False,,,,,,,,,,,,,-0.004084117104203749,-0.015708142708476508,-0.044886017789471516,-0.04824363329340844
2021-04-27 08:59:26,1619514000000,2537.0,2556.3,2534.7,2543.0,2199,5592057,2566.45,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0009065825778479234,-0.003232163973196617,-0.023610563657863654,-0.04132834055971617
2021-04-27 10:00:36,1619517600000,2543.0,2552.7,2538.95,2546.3,2156.37,5490764.931,2566.45,False,False,2644.0,False,False,,,,,,,,,,,,,-0.0015926071569013693,-0.0032638615808101385,-0.023535194651985808,-0.04359024773889104
2021-04-27 10:59:35,1619521200000,2546.3,2578.25,2546.1,2574.2,6238.79,16059893.218,2566.45,True,True,2644.0,False,False,-0.003701611174969316,0.03853572054783849,,,,,-0.006701111024784399,0.035409059125165135,,,,,-7.854534029779399e-05,-0.0045556297372659794,-0.024800691198994654,-0.044829752974904796
2021-04-27 12:00:45,1619524800000,2574.2,2586.65,2553.35,2556.95,3834.87,9805570.8465,2578.25,True,False,2644.0,False,False,-0.009231067584602029,0.02232134199553968,,,,,-0.0009777273705000099,0.030837521265570454,,,,,-0.008099603760391543,-0.015344573071245437,-0.035370212104731465,-0.05518219252583317
2021-04-27 12:59:44,1619528400000,2556.95,2568.7,2533.45,2554.45,5738.35,14658328.1575,2586.65,False,False,2644.0,False,False,,,,,,,,,,,,,-0.009190637282700092,-0.009190637282700092,-0.028862511977160183,-0.04880815033536039
2021-04-27 14:00:54,1619532000000,2554.45,2641.85,2538.0,2638.15,13228.12,34897764.778,2586.65,True,True,2644.0,False,False,0.030425453772253617,0.022074884503121762,,,,,0.010310255292534471,0.0021226996190511944,,,,,-0.006439742410303517,-0.008220947757834367,-0.027912075006361343,-0.04787723384681623
2021-04-27 14:59:53,1619535600000,2638.15,2672.95,2620.45,2665.35,9426.06,25123749.021,2641.85,True,True,2644.0,True,True,-0.002290061888449279,-0.007078373109752567,-0.0031013615733736072,-0.00788577912254157,-0.004992435703479507,0.014712556732223938,-0.011086724070009464,-0.015832817453617656,-0.011086724070009464,-0.015832817453617656,-0.012962650308589764,0.006584501097416918,-0.0067092470102155955,-0.03968690180619005,-0.055512385573223764,-0.07808502170081306
