,entry strat, entry_strategy, sl_strategy, tp_strategy, num trades, perf, avg_perf, win_rate
98604,{'relative_volume': ['x > 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2,17,23.15,1.36,41.2
157196,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_5,12,23.15,1.93,50.0
181937,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_5,9,23.1,2.57,66.7
147144,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_5,9,23.1,2.57,66.7
62809,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 5']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_5,9,23.1,2.57,66.7
171475,{'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2.5,12,23.09,1.92,58.3
101744,{'duration_above_SMA20_d': ['x > 3']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_x_sigma_2.5,11,23.09,2.1,45.5
59020,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 720']},entry_close,sl_half_low,tp_x_sigma_2,20,23.09,1.15,25.0
57949,{'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 1']  'fundings_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_x_sigma_1.5,7,23.09,3.3,100.0
119857,{'duration_above_SMA20_d': ['x > 5']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_x_sigma_2.5,11,23.09,2.1,45.5
131281,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,20,23.08,1.15,55.0
175888,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,14,23.08,1.65,42.9
10189,{'7d_volume_per_trade_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_5,14,23.08,1.65,42.9
41580,{'dollar_volume': ['x > 100000000']  'prev_24h_chg': ['x > 1']  'fundings_rank': ['x == 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_1,14,23.08,1.65,28.6
38810,{'closed_green': ['x == True']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_3,13,23.02,1.77,53.8
69656,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_3,13,23.02,1.77,53.8
65209,{'30d_dollar_volume_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_2.5,10,23.01,2.3,70.0
27331,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,7,23.0,3.29,71.4
83106,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,17,23.0,1.35,47.1
5289,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_XR_5,13,23.0,1.77,46.2
159147,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 5']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,17,23.0,1.35,47.1
86149,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_half_low,tp_XR_5,13,23.0,1.77,46.2
10315,{'7d_volume_per_trade_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,13,23.0,1.77,46.2
116184,{'closed_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_XR_5,13,23.0,1.77,46.2
10344,{'7d_volume_per_trade_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,13,23.0,1.77,46.2
61085,{'closed_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_XR_5,13,23.0,1.77,46.2
169659,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,17,23.0,1.35,47.1
173265,{'duration_above_SMA20_d': ['x > 5']  'dollar_volume': ['x > 100000000']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,17,23.0,1.35,47.1
112809,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_XR_5,25,23.0,0.92,32.0
127215,{'longs_24h_chg%': ['x < -5']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_XR_4,17,23.0,1.35,47.1
69767,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_4,22,23.0,1.05,40.9
180036,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,17,23.0,1.35,47.1
23089,{'duration_above_SMA20_d': ['x > 5']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,13,23.0,1.77,46.2
23070,{'duration_above_SMA20_d': ['x > 5']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,13,23.0,1.77,46.2
156826,{'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,7,23.0,3.29,71.4
179329,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_5,13,23.0,1.77,46.2
145825,{'longs_24h_chg%': ['x < -1']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_x_sigma_3,9,22.95,2.55,55.6
188117,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_3,9,22.9,2.54,55.6
51398,{'longs_1h_chg%': ['x < -1']  'longs_24h_chg%': ['x < -3']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_xpercent_5,10,22.89,2.29,20.0
182002,{'longs_24h_chg%': ['x < -5']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,15,22.81,1.52,53.3
185154,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,15,22.81,1.52,53.3
191974,{'duration_above_SMA20_d': ['x > 5']  '7d_dollar_volume_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,10,22.81,2.28,60.0
2527,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2.5,22,22.81,1.04,31.8
189164,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,15,22.81,1.52,46.7
178253,{'30d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,20,22.79,1.14,55.0
73288,{'duration_above_SMA20_d': ['x > 2']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,14,22.79,1.63,42.9
34316,{'30d_volume_per_trade_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,20,22.79,1.14,55.0
186724,{'mainly_full_green': ['x == True']  '30d_volume_per_trade_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_4,8,22.78,2.85,75.0
92382,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,16,22.77,1.42,31.2
75552,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,16,22.77,1.42,31.2
10280,{'7d_volume_per_trade_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2,19,22.77,1.2,47.4
32331,{'week_end': ['x == False']  'longs_24h_chg%': ['x < -3']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_x_sigma_2.5,12,22.76,1.9,58.3
121861,{'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2.5,18,22.75,1.26,33.3
192737,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2,19,22.75,1.2,73.7
176893,{'duration_above_SMA20_d': ['x > 3']  '7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_x_sigma_2.5,18,22.72,1.26,55.6
142318,{'closed_green': ['x == True']  '30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_x_sigma_2.5,18,22.71,1.26,55.6
69364,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 5']  'fundings_rank': ['x == 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_1.5,16,22.7,1.42,12.5
187485,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,15,22.7,1.51,53.3
80822,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_2.5,16,22.67,1.42,62.5
172517,{'mainly_full_green': ['x == True']  'week_end': ['x == False']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,11,22.65,2.06,45.5
72887,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_5,17,22.63,1.33,35.3
178600,{'30d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,17,22.63,1.33,35.3
101614,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_5,17,22.63,1.33,35.3
26953,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_2.5,18,22.62,1.26,44.4
1539,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_2.5,18,22.61,1.26,44.4
167256,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_3,10,22.6,2.26,60.0
68599,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,23,22.59,0.98,39.1
150619,{'30d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 1']  'long_%': ['x < 80']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,14,22.58,1.61,35.7
142364,{'duration_above_SMA20_d': ['x > 5']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_2.5,13,22.54,1.73,38.5
148085,{'dollar_volume': ['x > 100000000']  '30d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_4,15,22.54,1.5,40.0
173324,{'duration_above_SMA20_d': ['x > 5']  'longs_1h_chg%': ['x < -1']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_2.5,13,22.54,1.73,38.5
66085,{'week_end': ['x == False']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_3,20,22.53,1.13,45.0
116872,{'7d_dollar_volume_rank': ['x == 2']  'fundings_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2,8,22.52,2.82,37.5
58020,{'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 1']  'fundings_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_2,8,22.52,2.82,37.5
21453,{'longs_24h_chg%': ['x < -3']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_xpercent_3,17,22.52,1.32,41.2
112753,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_xpercent_3,17,22.52,1.32,41.2
139176,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_xpercent_2,27,22.52,0.83,29.6
26410,{'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2,8,22.52,2.82,37.5
139825,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_2,8,22.52,2.82,37.5
172475,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_2.5,23,22.5,0.98,56.5
192866,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_2.5,23,22.5,0.98,56.5
38943,{'closed_green': ['x == True']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_5,12,22.49,1.87,33.3
69792,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_5,12,22.49,1.87,33.3
61568,{'duration_above_SMA20_d': ['x > 5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']  'n_hours_breakout_close': ['x > 4320']},entry_close,sl_half_low,tp_x_sigma_2,11,22.46,2.04,36.4
163011,{'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_half_low,tp_x_sigma_2,11,22.46,2.04,36.4
156100,{'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_x_sigma_2,29,22.43,0.77,41.4
149301,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,10,22.43,2.24,60.0
190987,{'duration_above_SMA20_d': ['x > 3']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_2,22,22.43,1.02,68.2
166244,{'duration_above_SMA20_d': ['x > 1']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,10,22.43,2.24,60.0
61609,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,16,22.42,1.4,43.8
118002,{'duration_above_SMA20_d': ['x > 3']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,16,22.42,1.4,43.8
170538,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,16,22.42,1.4,43.8
112683,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_5,12,22.39,1.87,50.0
141743,{'longs_24h_chg%': ['x < -1']  'prev_3h_chg': ['x > 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_half_low,tp_xpercent_2.5,8,22.34,2.79,37.5
63096,{'longs_24h_chg%': ['x < -1']  'prev_3h_chg': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 1440']},entry_close,sl_half_low,tp_xpercent_2.5,8,22.34,2.79,37.5
139804,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_half_low,tp_xpercent_2.5,8,22.34,2.79,37.5
26392,{'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_2.5,8,22.34,2.79,37.5
145794,{'longs_24h_chg%': ['x < -1']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_2.5,9,22.32,2.48,66.7
9507,{'duration_above_SMA20_d': ['x > 2']  'prev_3h_chg': ['x > 1']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_xpercent_2.5,19,22.3,1.17,31.6
193389,{'duration_above_SMA20_d': ['x > 5']  '30d_dollar_volume_rank': ['x == 2']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_4,16,22.27,1.39,31.2
184765,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_2.5,17,22.27,1.31,29.4
173243,{'duration_above_SMA20_d': ['x > 5']  'dollar_volume': ['x > 100000000']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_3,23,22.26,0.97,43.5
83077,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,17,22.23,1.31,52.9
2449,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_x_sigma_3,16,22.22,1.39,37.5
25127,{'mainly_full_green': ['x == True']  'prev_3h_chg': ['x > 0']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_4,13,22.2,1.71,53.8
169373,{'mainly_full_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,11,22.2,2.02,45.5
145469,{'mainly_full_green': ['x == True']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_xpercent_5,11,22.2,2.02,45.5
189160,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_x_sigma_2.5,15,22.19,1.48,53.3
15353,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_1,34,22.18,0.65,35.3
1569,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_x_sigma_3,15,22.18,1.48,46.7
37159,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 3']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_xpercent_5,12,22.16,1.85,41.7
65654,{'mainly_full_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_xpercent_5,12,22.16,1.85,41.7
129827,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_4,14,22.12,1.58,28.6
168795,{'mainly_full_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_xpercent_5,10,22.1,2.21,60.0
175913,{'week_end': ['x == False']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
125543,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
15294,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
176772,{'duration_above_SMA20_d': ['x > 3']  '7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
38491,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
86866,{'duration_above_SMA20_d': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
195093,{'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_xpercent_5,15,22.08,1.47,40.0
